Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armstrong, Tony",13,3,6,19,,,,3.0,4.0,3.0,1.0,2.0,,2.0,,6.0,11.0,,,2.0,,,88.0
12 ↑,"Ball, Luke",12,5,8,20,,,,1.0,4.0,3.0,4.0,2.0,1.0,,,8.0,13.0,1.0,1.0,1.0,,,61.0
11,"Blair, Jarryd",9,1,11,20,1,,,9.0,1.0,7.0,2.0,2.0,2.0,,,15.0,4.0,,,2.0,,4.0,93.0
29,"Broomhead, Tim",14,5,9,23,2,1.0,,3.0,,4.0,1.0,2.0,,1.0,,10.0,12.0,,2.0,,,,96.0
2,"Dwyer, Sam",9,5,9,18,,,,3.0,2.0,3.0,3.0,1.0,,,,8.0,11.0,,,3.0,,1.0,91.0
1,"Fasolo, Alex",5,2,5,10,,2.0,,5.0,,2.0,,2.0,,1.0,,1.0,9.0,,1.0,1.0,,,93.0
45,"Frost, Jack",4,1,1,5,,,,1.0,2.0,,,3.0,3.0,1.0,,5.0,1.0,,,8.0,,,95.0
6,"Goldsack, Tyson",5,4,4,9,,,,3.0,1.0,,,,1.0,,,6.0,3.0,1.0,,3.0,,,93.0
4,"Grundy, Brodie",6,1,5,11,,,23.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,,6.0,5.0,,,3.0,,1.0,86.0
23,"Keeffe, Lachlan",9,3,2,11,,,,2.0,2.0,2.0,,4.0,,1.0,,4.0,4.0,1.0,,4.0,,,97.0
41,"Langdon, Tom",8,3,6,14,,,,3.0,1.0,2.0,,2.0,,1.0,,6.0,9.0,,,4.0,,,91.0
3,"Macaffer, Brent",1,2,1,2,,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,47.0
10,"Pendlebury, Scott",14,2,14,28,,,,8.0,4.0,3.0,9.0,1.0,3.0,,3.0,16.0,11.0,,,2.0,1.0,,92.0
31,"Ramsay, Jackson",8,2,4,12,,,,4.0,,4.0,3.0,3.0,,2.0,,3.0,9.0,,,2.0,,,91.0
22,"Sidebottom, Steele",11,3,9,20,1,,,8.0,,2.0,4.0,1.0,1.0,1.0,,8.0,11.0,,1.0,3.0,1.0,,89.0
28,"Sinclair, Ben",8,3,8,16,1,,,3.0,2.0,4.0,1.0,4.0,,,,8.0,9.0,,,3.0,2.0,,86.0
36,"Swan, Dane",7,,8,15,,,,1.0,2.0,2.0,1.0,2.0,,1.0,,7.0,7.0,,,1.0,,,31.0
24,"Thomas, Josh",15,4,14,29,3,1.0,,8.0,1.0,2.0,3.0,5.0,,1.0,1.0,10.0,17.0,,1.0,1.0,,,81.0
18,"White, Jesse",3,2,5,8,2,,,2.0,,1.0,,3.0,,1.0,,5.0,3.0,1.0,2.0,1.0,,,99.0
26,"Williams, Marley",14,4,6,20,1,1.0,,6.0,2.0,7.0,3.0,1.0,2.0,1.0,,8.0,11.0,,,1.0,,1.0,85.0
15,"Witts, Jarrod",5,2,6,11,,,20.0,1.0,,2.0,2.0,2.0,1.0,,,8.0,3.0,1.0,,1.0,,1.0,90.0
14 ↓,"Young, Clinton",1,1,1,2,,,,,1.0,1.0,,3.0,,2.0,,,3.0,,,1.0,,,26.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,58,142,323,11,9.0,43.0,77.0,30.0,58.0,39.0,48.0,16.0,19.0,4.0,148.0,168.0,5.0,8.0,47.0,4.0,8.0,
Opposition,Opposition,206,69,171,377,9,13.0,50.0,88.0,44.0,46.0,48.0,49.0,19.0,16.0,2.0,160.0,212.0,4.0,7.0,67.0,8.0,6.0,
