Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",6,2,2,8,1,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,
16,"Barnard, Paul",16,5,6,22,,2.0,,4.0,,,,,1.0,,,,,,,,,,
51,"Berbakov, Peter",7,5,1,8,,,,3.0,,,,,1.0,,,,,,,,,,
8,"Bewick, Darren",6,3,5,11,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"Blumfield, Justin",9,4,8,17,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
14,"Calthorpe, David",4,,2,6,,,,1.0,,,,,,,,,,,,,,,
9,"Cockatoo-Collins, Che",11,8,9,20,4,1.0,,6.0,,,,,1.0,1.0,,,,,,,,,
36,"Cummings, Scott",2,2,,2,,2.0,,,,,,,,1.0,,,,,,,,,
7,"Daniher, Chris",14,6,12,26,1,,,5.0,,,,,,1.0,,,,,,,,,
22,"Doolan, Ben",4,2,3,7,,,,,,,,,,1.0,,,,,,,,,
39,"Hardwick, Damien",12,8,6,18,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Harvey, Mark",17,6,2,19,,1.0,,1.0,,,,,1.0,,,,,,,,,,
5,"Hird, James",13,7,8,21,1,1.0,1.0,3.0,,,,,,2.0,,,,,,,,,
25,"Lucas, Scott",4,3,,4,3,,,1.0,,,,,,1.0,,,,,,,,,
2,"Mercuri, Mark",20,7,5,25,2,2.0,,1.0,,,,,2.0,2.0,2.0,,,,,,,,
24,"Misiti, Joe",17,4,7,24,1,2.0,,2.0,,,,,,4.0,3.0,,,,,,,,
10,"ODonnell, Gary",13,5,9,22,,,,1.0,,,,,,,,,,,,,,,
15,"Prior, Michael",14,4,4,18,,,,1.0,,,,,3.0,,,,,,,,,,
19,"Somerville, Peter",4,1,1,5,,,17.0,,,,,,,3.0,,,,,,,,,
12,"Symons, Michael",7,1,5,12,1,,,2.0,,,,,1.0,,,,,,,,,,
4,"Wanganeen, Gavin",17,3,4,21,,,,3.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,86,99,316,15,18.0,22.0,39.0,,,,,17.0,21.0,5.0,,,,,,,,
Opposition,Opposition,174,69,91,265,13,10.0,11.0,24.0,,,,,21.0,17.0,1.0,,,,,,,,
