Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",12,8,13,25,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,7.0,14.0,,,1.0,,,90.0
24,"Bews, Jed",7,4,10,17,,,,5.0,4.0,2.0,1.0,2.0,,2.0,,6.0,11.0,,,5.0,,,85.0
46,"Blicavs, Mark",7,5,8,15,,,8.0,8.0,1.0,3.0,1.0,2.0,,1.0,,7.0,9.0,1.0,,2.0,,1.0,84.0
23,"Caddy, Josh",12,3,9,21,1,2.0,2.0,7.0,1.0,4.0,2.0,3.0,1.0,2.0,,10.0,11.0,1.0,1.0,2.0,1.0,,82.0
35,"Dangerfield, Patrick",13,3,20,33,,1.0,,11.0,2.0,6.0,6.0,7.0,2.0,2.0,,22.0,11.0,1.0,,1.0,,,86.0
22,"Duncan, Mitch",11,2,11,22,1,,,2.0,1.0,3.0,5.0,3.0,,3.0,,9.0,14.0,,,1.0,1.0,1.0,87.0
44,"Enright, Corey",18,9,5,23,1,,,,6.0,3.0,2.0,2.0,,1.0,,9.0,15.0,,,2.0,,,85.0
28,"Gregson, Cory",4,2,4,8,,,,6.0,,4.0,1.0,2.0,,2.0,,3.0,5.0,,,1.0,,1.0,85.0
29,"Guthrie, Cameron",13,4,23,36,,2.0,,10.0,2.0,3.0,8.0,4.0,,3.0,3.0,16.0,23.0,2.0,,2.0,1.0,,72.0
26,"Hawkins, Tom",5,4,3,8,,3.0,,3.0,,,1.0,2.0,,,,5.0,4.0,2.0,3.0,4.0,,,93.0
25,"Henderson, Lachie",13,9,3,16,,,,4.0,1.0,1.0,,1.0,3.0,,,7.0,9.0,2.0,,9.0,,,100.0
39,"Kersten, Shane",8,6,5,13,3,2.0,,4.0,,,1.0,1.0,1.0,1.0,,6.0,8.0,1.0,4.0,1.0,,,95.0
11,"Lang, Darcy",5,3,8,13,1,1.0,,1.0,1.0,1.0,,,,,,4.0,10.0,,1.0,1.0,,1.0,76.0
13,"Lonergan, Tom",,,,,,,,,,,,,,,,,,,,,,,4.0
4,"Mackie, Andrew",10,6,3,13,,,,,1.0,5.0,,4.0,1.0,1.0,,1.0,13.0,,,1.0,,1.0,85.0
10,"Menzel, Daniel",12,8,6,18,1,2.0,,2.0,1.0,6.0,1.0,2.0,1.0,,,6.0,12.0,1.0,3.0,,,1.0,90.0
32,"Motlop, Steven",19,1,5,24,4,,,3.0,2.0,4.0,3.0,6.0,1.0,3.0,1.0,12.0,13.0,1.0,1.0,,5.0,2.0,90.0
36,"Ruggles, Tom",9,5,4,13,,,,2.0,2.0,4.0,1.0,1.0,,,,3.0,9.0,1.0,,2.0,,,79.0
14,"Selwood, Joel",11,2,13,24,,2.0,,4.0,2.0,3.0,4.0,6.0,2.0,1.0,,13.0,13.0,,,3.0,,,85.0
9,"Smith, Zac",5,3,10,15,,1.0,31.0,1.0,,3.0,1.0,,,,,9.0,6.0,1.0,,7.0,,,74.0
1,"Stanley, Rhys",8,3,5,13,1,1.0,7.0,4.0,1.0,5.0,3.0,5.0,,3.0,,7.0,5.0,1.0,1.0,3.0,,1.0,78.0
7,"Taylor, Harry",11,7,1,12,,,,2.0,2.0,,,2.0,2.0,,,2.0,10.0,,,13.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,97,169,382,13,20.0,48.0,81.0,32.0,61.0,42.0,57.0,14.0,26.0,4.0,164.0,225.0,15.0,14.0,61.0,8.0,9.0,
Opposition,Opposition,220,93,106,326,11,6.0,43.0,80.0,40.0,44.0,40.0,58.0,26.0,14.0,2.0,156.0,166.0,15.0,8.0,47.0,3.0,6.0,
