Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 104d,107 (51-1-55 48.13%),37 (0.35),85 (43-1-41 51.18%),29 (0.34)
30,"Bourke, David",21y 121d,37 (23-0-14 62.16%),4 (0.11),←,
11,"Bowden, Joel",18y 323d,12 (6-0-6 50.00%),11 (0.92),←,
17,"Broderick, Paul",27y 127d,169 (81-1-87 48.22%),121 (0.72),76 (42-1-33 55.92%),41 (0.54)
21,"Bulluss, Paul",27y 107d,65 (25-1-39 39.23%),15 (0.23),←,
9,"Campbell, Wayne",24y 229d,126 (55-1-70 44.05%),78 (0.62),←,
40,"Chaffey, Mark",20y 4d,4 (1-0-3 25.00%),1 (0.25),←,
10,"Daffy, Nick",23y 364d,74 (41-1-32 56.08%),103 (1.39),←,
27,"Funcke, Ross",19y 175d,9 (3-0-6 33.33%),,←,
25,"Gale, Brendon",28y 296d,149 (62-1-86 41.95%),167 (1.12),←,
1,"Gale, Michael",30y 140d,169 (75-1-93 44.67%),44 (0.26),64 (34-1-29 53.91%),15 (0.23)
2,"Gaspar, Darren",20y 355d,48 (20-0-28 41.67%),2 (0.04),27 (13-0-14 48.15%),1 (0.04)
16,"Holland, Ben",20y,18 (9-0-9 50.00%),8 (0.44),←,
23,"Jurica, Stephen",20y 318d,18 (8-1-9 47.22%),25 (1.39),←,
3,"Kellaway, Duncan",24y 82d,84 (43-1-40 51.79%),,←,
8,"Merenda, Mark",21y 193d,49 (28-0-21 57.14%),31 (0.63),←,
26,"Nichols, Trent",28y 33d,99 (39-1-59 39.90%),94 (0.95),62 (19-0-43 30.65%),52 (0.84)
7,"Prescott, Ashley",24y 241d,53 (28-1-24 53.77%),8 (0.15),←,
37,"Ryan, Damien",19y 280d,17 (9-0-8 52.94%),1 (0.06),←,
5,"Tape, Jamie",23y 35d,71 (38-1-32 54.23%),4 (0.06),←,
41,"Turner, Scott",26y 344d,110 (44-0-66 40.00%),32 (0.29),←,
Totals,Totals,23y 306d,1488 (689-12-787 46.30%),786 (0.53),,
C,"Walls, Robert",46y 293d,337 (159-2-176 47.48%),,29 (14-0-15 48.28%),
