Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Bentley, Greg",7,4,5,12,1,,,1.0,1.0,4.0,,,2.0,,,3.0,10.0,1.0,1.0,2.0,1.0,1.0,72.0
19,"Bishop, Matthew",5,3,9,14,,,,1.0,2.0,1.0,,3.0,,,,2.0,12.0,,,6.0,3.0,1.0,100.0
20,"Brogan, Dean",5,1,5,10,,,9.0,6.0,,1.0,2.0,3.0,4.0,1.0,,7.0,4.0,1.0,,4.0,,,81.0
8,"Burgoyne, Shaun",7,3,5,12,2,,,7.0,2.0,,4.0,1.0,,1.0,,5.0,7.0,,2.0,1.0,1.0,,92.0
25,"Cassisi, Domenic",13,4,9,22,2,1.0,,3.0,5.0,3.0,2.0,1.0,2.0,,,7.0,15.0,,1.0,1.0,,,100.0
30,"Chaplin, Troy",5,2,8,13,,,,1.0,2.0,,,1.0,,1.0,,4.0,7.0,,,5.0,,,100.0
35,"Cornes, Chad",23,13,5,28,,,,2.0,8.0,2.0,1.0,2.0,,,2.0,8.0,18.0,2.0,,2.0,2.0,,97.0
18,"Cornes, Kane",14,4,6,20,,,,3.0,3.0,3.0,2.0,4.0,1.0,,,7.0,12.0,1.0,,2.0,,,99.0
17,"Dew, Stuart",10,1,6,16,1,,,2.0,5.0,3.0,5.0,2.0,1.0,,,7.0,8.0,,,2.0,,,69.0
33,"Ebert, Brett",16,10,1,17,3,3.0,,,,6.0,,,2.0,,3.0,6.0,11.0,1.0,6.0,2.0,,1.0,98.0
29,"Kingsley, Adam",13,6,10,23,,,,1.0,4.0,1.0,4.0,,1.0,,,6.0,17.0,,,2.0,,1.0,78.0
5,"Lade, Brendon",9,6,3,12,2,,20.0,2.0,1.0,4.0,2.0,1.0,2.0,,,3.0,9.0,1.0,2.0,1.0,,1.0,95.0
44,"Logan, Tom",1,2,5,6,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,,,1.0,,,41.0
26,"Lower, Nick",5,,,5,,,,2.0,1.0,,,1.0,,,,2.0,3.0,,,1.0,,,75.0
22,"Mahoney, Josh",5,2,2,7,2,1.0,,1.0,,,1.0,,1.0,,,4.0,2.0,,1.0,,,,92.0
16,"Pearce, Danyle",17,5,7,24,,1.0,,2.0,3.0,8.0,2.0,4.0,,3.0,,12.0,11.0,1.0,,2.0,7.0,1.0,87.0
3,"Salopek, Steven",12,6,11,23,1,,,5.0,3.0,1.0,3.0,2.0,1.0,,,8.0,15.0,,,1.0,1.0,,93.0
32,"Thomas, Matt",2,2,9,11,,,,7.0,,,,2.0,,,,2.0,9.0,,,3.0,4.0,,95.0
28,"Thurstans, Toby",3,2,4,7,,1.0,,,,1.0,,2.0,,1.0,,3.0,4.0,,,1.0,,,79.0
2,"Wakelin, Darryl",5,5,2,7,,,,,2.0,,,,,,,1.0,6.0,1.0,,1.0,,,53.0
24,"White, Damon",4,2,,4,,,,1.0,,1.0,,,,,,,4.0,,,,,,36.0
11,"Willits, Ryan",6,4,4,10,,1.0,,,2.0,,1.0,2.0,,2.0,,3.0,7.0,,2.0,1.0,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,87,116,303,14,11.0,29.0,49.0,44.0,40.0,30.0,32.0,18.0,10.0,5.0,102.0,196.0,9.0,15.0,41.0,19.0,6.0,
Opposition,Opposition,207,107,129,336,11,15.0,29.0,70.0,28.0,51.0,35.0,48.0,10.0,18.0,1.0,110.0,224.0,9.0,19.0,54.0,18.0,9.0,
