Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Banks, Denis",31y 330d,162 (95-2-65 59.26%),110 (0.68),←,
17,"Barwick, Doug",29y 95d,143 (77-3-63 54.90%),213 (1.49),67 (42-3-22 64.93%),85 (1.27)
26,"Brown, Gavin",23y 229d,83 (46-3-34 57.23%),81 (0.98),←,
21,"Christian, Michael",26y 264d,81 (43-2-36 54.32%),16 (0.20),←,
28,"Crosisca, Gavin",22y 239d,79 (48-3-28 62.66%),35 (0.44),←,
35,"Daicos, Peter",29y 234d,214 (123-4-87 58.41%),427 (2.00),←,
2,"Francis, Tony",22y 41d,23 (14-2-7 65.22%),18 (0.78),←,
3,"Gayfer, Michael",25y 268d,97 (57-1-39 59.28%),1 (0.01),←,
23,"Kelly, Craig",24y 330d,46 (27-2-17 60.87%),20 (0.43),←,
30,"Manson, James",24y 191d,95 (54-3-38 58.42%),85 (0.89),←,
1,"Monkhorst, Damian",21y 264d,46 (30-2-14 67.39%),6 (0.13),←,
7,"Morwood, Shane",29y 162d,167 (99-3-65 60.18%),82 (0.49),150 (90-3-57 61.00%),69 (0.46)
13,"Richardson, Alan",25y 360d,30 (19-2-9 66.67%),7 (0.23),←,
16,"Richardson, Mark",18y 193d,3 (1-0-2 33.33%),8 (2.67),←,
29,"Russell, Scott",21y 5d,33 (22-2-9 69.70%),22 (0.67),←,
22,"Shaw, Tony",30y 293d,250 (141-3-106 57.00%),143 (0.57),←,
27,"Starcevich, Craig",23y 361d,71 (40-3-28 58.45%),102 (1.44),←,
24,"Turner, Jamie",28y 273d,134 (75-3-56 57.09%),27 (0.20),←,
37,"Williams, Paul",18y 39d,5 (2-0-3 40.00%),3 (0.60),←,
19,"Wright, Graham",22y 340d,64 (41-2-21 65.63%),66 (1.03),←,
Totals,Totals,25y 43d,1826 (1054-45-727 57.72%),1472 (0.81),,
C,"Matthews, Leigh",39y 72d,121 (69-3-49 58.26%),,←,
