Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",24.0,5.0,10.0,34,,,,4.0,11.0,3.0,2.0,2.0,1.0,,2.0,9,24.0,,,3.0,1.0,,98.0
16,"Bowden, Patrick",10.0,6.0,8.0,18,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,2.0,,,6,12.0,,1.0,3.0,,,92.0
7,"Brown, Nathan",6.0,4.0,4.0,10,,2.0,,,,1.0,1.0,1.0,,1.0,,4,6.0,,3.0,2.0,1.0,2.0,83.0
24,"Coughlan, Mark",11.0,7.0,9.0,20,,1.0,,4.0,1.0,3.0,4.0,4.0,1.0,2.0,,10,11.0,2.0,1.0,2.0,,,89.0
3,"Deledio, Brett",12.0,4.0,6.0,18,,,1.0,3.0,2.0,1.0,2.0,1.0,3.0,,,9,10.0,,,1.0,,,81.0
41,"Foley, Nathan",7.0,2.0,6.0,13,,,,4.0,1.0,1.0,1.0,1.0,,,,3,10.0,,,,,,50.0
2,"Gaspar, Darren",2.0,2.0,7.0,9,,,,2.0,,,,3.0,,2.0,,2,6.0,,,8.0,,,100.0
33,"Hartigan, Brent",6.0,3.0,4.0,10,,,,2.0,3.0,,,2.0,,1.0,,3,6.0,,,,,,55.0
31,"Hyde, Chris",9.0,7.0,10.0,19,,1.0,,3.0,3.0,3.0,2.0,2.0,,,,6,13.0,,,1.0,3.0,1.0,95.0
23,"Jackson, Daniel",6.0,5.0,1.0,7,2.0,2.0,,,,1.0,,,,,,3,4.0,2.0,4.0,2.0,,,67.0
17,"Johnson, Kane",12.0,6.0,12.0,24,,,,2.0,3.0,1.0,3.0,1.0,,,,3,20.0,,,1.0,2.0,,87.0
39,"Kellaway, Andrew",5.0,8.0,9.0,14,,,,2.0,3.0,2.0,,,,,,2,11.0,,,3.0,,,91.0
27,"Krakouer, Andrew",6.0,3.0,5.0,11,,,,6.0,1.0,3.0,1.0,,1.0,,,7,3.0,,,,,,62.0
1,"Newman, Chris",9.0,4.0,6.0,15,,,,7.0,5.0,3.0,2.0,2.0,1.0,1.0,,10,6.0,1.0,,,1.0,,88.0
15,"Pettifer, Kayne",15.0,8.0,,15,3.0,1.0,,,1.0,8.0,,2.0,,2.0,,2,12.0,,1.0,1.0,1.0,1.0,87.0
4,"Raines, Andrew",7.0,3.0,9.0,16,,,,8.0,5.0,1.0,,2.0,2.0,1.0,,7,9.0,,,2.0,2.0,,91.0
12,"Richardson, Matthew",6.0,5.0,2.0,8,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,,3,6.0,1.0,2.0,4.0,3.0,,100.0
25,"Schulz, Jay",,,2.0,2,,,1.0,,1.0,,,1.0,1.0,1.0,,4,,,,,,,22.0
5,"Simmonds, Troy",10.0,6.0,8.0,18,1.0,,25.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,7,11.0,,,3.0,1.0,1.0,100.0
36,"Thursfield, Will",1.0,,1.0,2,,,,3.0,,,1.0,1.0,,1.0,,2,,,,10.0,,,79.0
32,"Tivendale, Greg",15.0,11.0,5.0,20,1.0,,,4.0,,7.0,1.0,4.0,1.0,2.0,,5,15.0,,1.0,,1.0,,98.0
21,"Tuck, Shane",15.0,8.0,9.0,24,,1.0,3.0,1.0,7.0,1.0,3.0,,,,,8,15.0,2.0,1.0,,3.0,,86.0
Totals,Totals,194.0,107.0,133.0,327,11.0,11.0,33.0,60.0,49.0,45.0,27.0,35.0,15.0,16.0,3.0,115,210.0,8.0,14.0,46.0,19.0,5.0,
Opposition,Opposition,205.0,102.0,100.0,305,13.0,10.0,21.0,53.0,35.0,63.0,29.0,42.0,16.0,15.0,3.0,110,196.0,6.0,15.0,56.0,45.0,6.0,
