North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
4,"Anthony, Liam",24y 352d,47 (22-1-24 47.87%),25 (0.53),←,
18,"Atley, Shaun",19y 348d,37 (20-0-17 54.05%),5 (0.14),←,
3,"Bastinac, Ryan",21y 65d,55 (31-0-24 56.36%),22 (0.40),←,
33,"Campbell, Matt",25y 218d,80 (44-1-35 55.63%),73 (0.91),←,
10,"Cunnington, Ben",21y 57d,52 (27-0-25 51.92%),14 (0.27),←,
15,"Delaney, Luke",23y 63d,20 (10-0-10 50.00%),,←,
11,"Firrito, Michael",28y 273d,191 (95-2-94 50.26%),28 (0.15),←,
32,"Garlett, Cruize",23y 173d,31 (15-0-16 48.39%),9 (0.29),←,
43,"Gibson, Sam",26y 91d,11 (9-0-2 81.82%),5 (0.45),←,
22,"Goldstein, Todd",24y 56d,77 (40-1-36 52.60%),36 (0.47),←,
6,"Hansen, Lachlan",24y 9d,77 (38-1-38 50.00%),68 (0.88),←,
23,"Harper, Kieran",20y 72d,35 (21-0-14 60.00%),33 (0.94),←,
29,"Harvey, Brent",34y 104d,344 (186-3-155 54.51%),405 (1.18),←,
34,"Macmillan, Jamie",20y 338d,34 (21-0-13 61.76%),14 (0.41),←,
42,"McMahon, Scott",26y 85d,104 (54-1-49 52.40%),27 (0.26),←,
20,"Petrie, Drew",29y 316d,220 (106-3-111 48.86%),258 (1.17),←,
9,"Swallow, Andrew",25y 85d,127 (60-1-66 47.64%),64 (0.50),←,
25,"Tarrant, Robbie",23y 123d,23 (12-0-11 52.17%),24 (1.04),←,
12,"Thomas, Lindsay",24y 180d,108 (50-2-56 47.22%),149 (1.38),←,
16,"Thompson, Scott",26y 109d,91 (40-2-49 45.05%),3 (0.03),←,
19,"Wright, Sam",22y 42d,52 (27-0-25 51.92%),45 (0.87),←,
7,"Ziebell, Jack",21y 180d,60 (28-0-32 46.67%),19 (0.32),←,
Totals,Totals,24y 152d,1876 (956-18-902 50.96%),1326 (0.71),,
C,"Scott, Brad",36y 115d,65 (34-0-31 52.31%),,←,
