Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Berry, Sam",2,1,12,14,,,,4.0,,,1.0,1.0,,1.0,,10.0,5.0,,,4.0,,1.0,80.0
16,"Brown, Luke",9,2,2,11,,,,2.0,4.0,1.0,,5.0,,1.0,,3.0,6.0,1.0,,3.0,,,80.0
41,"Butts, Jordon",6,2,6,12,,,,1.0,5.0,,,,1.0,,,5.0,7.0,,,3.0,,,92.0
39,"Doedee, Tom",8,3,6,14,1,1.0,,1.0,4.0,,,2.0,2.0,1.0,,9.0,5.0,,1.0,8.0,,,94.0
22,"Frampton, Billy",6,2,3,9,,2.0,,2.0,,1.0,,1.0,1.0,,,5.0,4.0,1.0,1.0,3.0,,,86.0
6 ↑,"Hately, Jackson",4,1,3,7,,2.0,,1.0,,,,2.0,1.0,,,2.0,5.0,,1.0,,,1.0,39.0
1,"Jones, Chayce",7,2,4,11,,,,1.0,1.0,1.0,,3.0,,1.0,,3.0,8.0,1.0,,2.0,,,73.0
2,"Keays, Ben",17,1,11,28,,,,5.0,2.0,5.0,7.0,8.0,1.0,2.0,,10.0,12.0,,,3.0,,1.0,80.0
8,"Kelly, Jake",10,4,9,19,,,,2.0,4.0,2.0,1.0,2.0,2.0,1.0,,9.0,10.0,1.0,,3.0,,,83.0
29,"Laird, Rory",17,5,20,37,,,,3.0,5.0,5.0,9.0,3.0,,,,16.0,20.0,,,1.0,,1.0,79.0
14,"Mackay, David",10,2,4,14,1,,,5.0,,1.0,1.0,1.0,2.0,1.0,,8.0,8.0,1.0,,2.0,,,83.0
25,"McHenry, Ned",9,2,3,12,,,,9.0,,1.0,,3.0,3.0,1.0,,6.0,8.0,,,,1.0,1.0,83.0
28,"Murray, Nick",4,,1,5,,,,1.0,2.0,,,3.0,1.0,1.0,,4.0,1.0,,,8.0,,,88.0
43,"OBrien, Reilly",12,2,4,16,,,36.0,1.0,1.0,1.0,5.0,3.0,,1.0,,13.0,4.0,2.0,,8.0,,,88.0
10,"Pedlar, Luke",10,3,3,13,,,,1.0,,5.0,2.0,2.0,,,,3.0,10.0,,,1.0,,,77.0
31,"Rowe, James",8,2,6,14,,2.0,,2.0,,1.0,1.0,1.0,2.0,,,6.0,8.0,,1.0,1.0,,1.0,71.0
26,"Schoenberg, Harry",12,1,4,16,1,,,6.0,,4.0,4.0,4.0,,3.0,,10.0,5.0,,,,,,68.0
11,"Seedsman, Paul",13,3,8,21,2,2.0,,2.0,,5.0,1.0,5.0,,2.0,,5.0,14.0,,,,3.0,,77.0
38,"Sholl, Lachlan",14,5,14,28,,,,,3.0,4.0,2.0,4.0,,1.0,,13.0,15.0,,,,2.0,1.0,80.0
9,"Sloane, Rory",11,4,7,18,1,,,6.0,2.0,3.0,6.0,2.0,1.0,1.0,,10.0,7.0,,,4.0,,,87.0
33,"Smith, Brodie",13,1,9,22,,,,5.0,9.0,2.0,1.0,2.0,1.0,,,6.0,12.0,,,3.0,,,89.0
7,"Thilthorpe, Riley",5,5,4,9,1,1.0,3.0,1.0,1.0,1.0,,3.0,,2.0,,7.0,4.0,4.0,2.0,4.0,,,88.0
13 ↓,"Walker, Taylor",5,1,1,6,1,,6.0,,,2.0,2.0,,,,,4.0,3.0,,,1.0,,,35.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,54,144,356,8,11.0,45.0,61.0,43.0,45.0,43.0,60.0,18.0,20.0,,167.0,181.0,11.0,6.0,62.0,6.0,7.0,
Opposition,Opposition,217,70,133,350,17,9.0,31.0,77.0,35.0,62.0,51.0,47.0,20.0,18.0,6.0,166.0,179.0,12.0,9.0,55.0,2.0,10.0,
