Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 135d,12 (5-0-7 41.67%),5 (0.42),←,
16,"Brown, Luke",28y 278d,177 (92-1-84 52.26%),13 (0.07),←,
41,"Butts, Jordon",21y 178d,16 (6-0-10 37.50%),,←,
39,"Doedee, Tom",24y 118d,44 (16-0-28 36.36%),2 (0.05),←,
32,"Fogarty, Darcy",21y 275d,35 (11-0-24 31.43%),41 (1.17),←,
17,"Hamill, Will",20y 222d,20 (4-0-16 20.00%),,←,
1,"Jones, Chayce",21y 164d,30 (6-0-24 20.00%),9 (0.30),←,
2,"Keays, Ben",24y 124d,60 (14-0-46 23.33%),20 (0.33),30 (8-0-22 26.67%),9 (0.30)
8,"Kelly, Jake",26y 157d,103 (49-1-53 48.06%),1 (0.01),←,
29,"Laird, Rory",27y 180d,174 (92-1-81 53.16%),16 (0.09),←,
14,"Mackay, David",32y 337d,240 (134-1-105 56.04%),64 (0.27),←,
23,"McAdam, Shane",26y 30d,26 (8-0-18 30.77%),32 (1.23),←,
25,"McHenry, Ned",20y 349d,21 (5-0-16 23.81%),7 (0.33),←,
36,"McPherson, Andrew",22y 7d,21 (6-0-15 28.57%),,←,
43,"OBrien, Reilly",25y 311d,51 (19-0-32 37.25%),5 (0.10),←,
31,"Rowe, James",21y 283d,14 (5-0-9 35.71%),14 (1.00),←,
26,"Schoenberg, Harry",20y 126d,22 (8-0-14 36.36%),9 (0.41),←,
11,"Seedsman, Paul",29y 156d,124 (61-1-62 49.60%),62 (0.50),75 (34-1-40 46.00%),45 (0.60)
38,"Sholl, Lachlan",21y 112d,22 (8-0-14 36.36%),5 (0.23),←,
9,"Sloane, Rory",31y 102d,221 (121-1-99 54.98%),129 (0.58),←,
33,"Smith, Brodie",29y 164d,197 (107-1-89 54.57%),63 (0.32),←,
7,"Thilthorpe, Riley",18y 355d,9 (2-0-7 22.22%),16 (1.78),←,
13,"Walker, Taylor",31y 63d,216 (113-1-102 52.55%),481 (2.23),←,
Totals,Totals,24y 247d,1855 (892-8-955 48.09%),994 (0.54),,
C,"Nicks, Matthew",46y 45d,31 (8-0-23 25.81%),,←,
