North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 349d,83 (41-1-41 50.00%),63 (0.76),←,
18,"Atley, Shaun",21y 189d,62 (31-0-31 50.00%),7 (0.11),←,
3,"Bastinac, Ryan",22y 272d,80 (42-0-38 52.50%),42 (0.52),←,
35,"Black, Aaron",23y 112d,23 (12-0-11 52.17%),38 (1.65),←,
10,"Cunnington, Ben",22y 264d,75 (37-0-38 49.33%),29 (0.39),←,
15,"Dal Santo, Nick",30y 27d,261 (145-5-111 56.51%),141 (0.54),1 (0-0-1 0.00%),1 (1.00)
43,"Gibson, Sam",27y 298d,36 (20-0-16 55.56%),14 (0.39),←,
22,"Goldstein, Todd",25y 263d,102 (51-1-50 50.49%),49 (0.48),←,
17,"Grima, Nathan",28y 228d,73 (37-1-35 51.37%),1 (0.01),←,
6,"Hansen, Lachlan",25y 216d,100 (48-1-51 48.50%),75 (0.75),←,
29,"Harvey, Brent",35y 311d,363 (195-3-165 54.13%),430 (1.18),←,
34,"Macmillan, Jamie",22y 179d,59 (32-0-27 54.24%),25 (0.42),←,
21,"McDonald, Luke",19y 40d,1 (0-0-1 0.00%),,←,
2,"McKenzie, Brad",20y 296d,13 (6-0-7 46.15%),2 (0.15),←,
42,"McMahon, Scott",27y 292d,118 (59-1-58 50.42%),27 (0.23),←,
41,"Mullett, Aaron",22y 26d,32 (16-0-16 50.00%),16 (0.50),←,
20,"Petrie, Drew",31y 157d,245 (117-3-125 48.37%),309 (1.26),←,
12,"Thomas, Lindsay",26y 21d,131 (60-2-69 46.56%),208 (1.59),←,
16,"Thompson, Scott",27y 316d,113 (49-2-62 44.25%),5 (0.04),←,
8,"Wells, Daniel",29y 46d,213 (107-2-104 50.70%),141 (0.66),←,
19,"Wright, Sam",23y 249d,70 (34-0-36 48.57%),53 (0.76),←,
7,"Ziebell, Jack",23y 21d,81 (37-0-44 45.68%),39 (0.48),←,
Totals,Totals,25y 223d,2334 (1176-22-1136 50.39%),1714 (0.73),,
C,"Scott, Brad",37y 322d,90 (45-0-45 50.00%),,←,
