Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 296d,214 (107-5-102 51.17%),147 (0.69),←,
5,"Buckley, Nathan",25y 357d,122 (47-2-73 39.34%),121 (0.99),102 (43-2-57 43.14%),100 (0.98)
17,"Burns, Scott",23y 207d,64 (28-1-35 44.53%),18 (0.28),←,
28,"Crosisca, Gavin",29y 306d,218 (118-5-95 55.28%),61 (0.28),←,
39,"Crow, Scott",24y 212d,64 (27-0-37 42.19%),29 (0.45),51 (21-0-30 41.18%),27 (0.53)
2,"Francis, Tony",29y 108d,138 (74-2-62 54.35%),100 (0.72),←,
43,"Godden, Luke",19y 300d,17 (7-0-10 41.18%),,←,
40,"King, Clinton",20y 116d,11 (7-0-4 63.64%),6 (0.55),2 (2-0-0 100.00%),2 (1.00)
33,"Liddell, Chad",21y 178d,27 (13-1-13 50.00%),14 (0.52),←,
8,"Mahoney, Josh",20y 260d,15 (6-0-9 40.00%),7 (0.47),←,
27,"McDonald, Alex",28y 155d,101 (50-0-51 49.50%),43 (0.43),55 (24-0-31 43.64%),19 (0.35)
48,"Michael, Mal",21y 24d,23 (12-0-11 52.17%),3 (0.13),←,
1,"Monkhorst, Damian",28y 331d,187 (104-4-79 56.68%),42 (0.22),←,
6,"Patterson, Stephen",27y 195d,72 (32-1-39 45.14%),65 (0.90),←,
35,"Prestigiacomo, Simon",20y 168d,25 (10-0-15 40.00%),,←,
46,"Raso, Frankie",18y 309d,7 (3-0-4 42.86%),1 (0.14),←,
3,"Richardson, Mark",25y 260d,79 (39-1-39 50.00%),55 (0.70),←,
36,"Rocca, Saverio",24y 240d,126 (62-2-62 50.00%),443 (3.52),←,
12,"Schauble, Andrew",21y 243d,60 (25-0-35 41.67%),10 (0.17),←,
14,"Watson, Shane",24y 151d,124 (59-1-64 47.98%),94 (0.76),←,
22,"Wild, Jason",22y 158d,59 (27-2-30 47.46%),17 (0.29),←,
10,"Williams, Paul",25y 106d,149 (72-2-75 48.99%),182 (1.22),←,
Totals,Totals,24y 130d,1902 (929-29-944 48.84%),1458 (0.77),,
C,"Shaw, Tony",37y 360d,60 (26-0-34 43.33%),,←,
