Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",19y 307d,12 (4-0-8 33.33%),6 (0.50),←,
5,"Bond, Shane",23y 297d,76 (42-1-33 55.92%),29 (0.38),42 (18-1-23 44.05%),9 (0.21)
3,"Breuer, Shayne",26y 234d,108 (62-3-43 58.80%),100 (0.93),37 (16-2-19 45.95%),23 (0.62)
26,"Burgoyne, Peter",21y 93d,31 (13-1-17 43.55%),27 (0.87),←,
12,"Cockatoo-Collins, Che",24y 58d,88 (49-3-36 57.39%),117 (1.33),3 (2-0-1 66.67%),8 (2.67)
35,"Cornes, Chad",19y 171d,1 (0-0-1 0.00%),,←,
28,"Daniels, Stephen",22y 241d,27 (11-2-14 44.44%),1 (0.04),←,
37,"Dew, Stuart",19y 257d,22 (8-1-13 38.64%),22 (1.00),←,
19,"Dickie, Donald",26y 359d,47 (20-2-25 44.68%),18 (0.38),←,
10,"Francou, Josh",24y 268d,50 (22-2-26 46.00%),33 (0.66),←,
31,"French, Barnaby",23y 158d,6 (3-0-3 50.00%),1 (0.17),←,
29,"Kingsley, Adam",23y 255d,40 (19-1-20 48.75%),13 (0.32),←,
20,"Lade, Brendon",22y 296d,50 (22-2-26 46.00%),37 (0.74),←,
33,"Mead, Darren",28y 34d,50 (22-2-26 46.00%),3 (0.06),←,
41,"Murray, Derek",19y 38d,2 (0-0-2 0.00%),2 (1.00),←,
14,"Paxman, Stephen",28y 149d,148 (43-1-104 29.39%),20 (0.14),46 (21-1-24 46.74%),2 (0.04)
27,"Poulton, Jared",22y 11d,2 (1-0-1 50.00%),1 (0.50),←,
6,"Schofield, Jarrad",24y 92d,69 (42-0-27 60.87%),45 (0.65),6 (3-0-3 50.00%),11 (1.83)
36,"Stevens, Nick",19y 119d,23 (10-1-12 45.65%),17 (0.74),←,
16,"Tredrea, Warren",20y 129d,24 (11-0-13 45.83%),45 (1.88),←,
1,"Wanganeen, Gavin",25y 318d,168 (93-5-70 56.85%),88 (0.52),41 (20-2-19 51.22%),25 (0.61)
15,"Wilson, Michael",22y 162d,49 (22-2-25 46.94%),22 (0.45),←,
Totals,Totals,23y 51d,1093 (519-29-545 47.48%),647 (0.59),,
C,"Williams, Mark",40y 254d,6 (3-0-3 50.00%),,←,
