Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 106d,83 (42-0-41 50.60%),25 (0.30),←,
28,"Bell, Tom",21y 298d,8 (4-0-4 50.00%),5 (0.63),←,
21,"Bootsma, Josh",20y 44d,7 (2-0-5 28.57%),,←,
44,"Carrazzo, Andrew",29y 113d,156 (63-3-90 41.35%),46 (0.29),←,
41,"Casboult, Levi",23y 23d,8 (4-0-4 50.00%),7 (0.88),←,
31,"Davies, Marcus",22y 1d,16 (8-0-8 50.00%),1 (0.06),←,
38,"Garlett, Jeff",23y 247d,78 (43-1-34 55.77%),133 (1.71),←,
4,"Gibbs, Bryce",24y 23d,136 (63-1-72 46.69%),71 (0.52),←,
23,"Henderson, Lachie",23y 114d,62 (29-1-32 47.58%),35 (0.56),47 (21-1-25 45.74%),32 (0.68)
40,"Jamison, Michael",26y 300d,89 (41-1-47 46.63%),1 (0.01),←,
5,"Judd, Chris",29y 211d,241 (138-3-100 57.88%),208 (0.86),107 (54-1-52 50.93%),70 (0.65)
8,"Kreuzer, Matthew",23y 329d,90 (47-0-43 52.22%),50 (0.56),←,
15,"Laidler, Jeremy",23y 245d,26 (15-1-10 59.62%),2 (0.08),24 (14-1-9 60.42%),2 (0.08)
9,"Lucas, Kane",21y 285d,20 (11-0-9 55.00%),6 (0.30),←,
14,"McLean, Brock",27y 27d,121 (49-1-71 40.91%),52 (0.43),27 (12-0-15 44.44%),13 (0.48)
3,"Murphy, Marc",25y 262d,144 (64-1-79 44.79%),118 (0.82),←,
12,"Robinson, Mitch",23y 304d,69 (38-1-30 55.80%),41 (0.59),←,
17,"Rowe, Sam",25y 139d,1 (0-0-1 0.00%),1 (1.00),←,
6,"Simpson, Kade",28y 337d,178 (72-2-104 41.01%),112 (0.63),←,
42,"Tuohy, Zach",23y 118d,32 (18-0-14 56.25%),8 (0.25),←,
1,"Walker, Andrew",26y 324d,144 (51-3-90 36.46%),112 (0.78),←,
13,"Yarran, Chris",22y 109d,65 (31-1-33 48.46%),44 (0.68),←,
Totals,Totals,24y 246d,1774 (833-20-921 46.96%),1078 (0.61),,
C,"Malthouse, Mick",59y 233d,666 (386-6-274 58.41%),,2 (0-0-2 0.00%),
