Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",17,8,,17,10,6.0,,1.0,,,,,3.0,1.0,,,,,,,,,
3,"Bairstow, Mark",24,3,7,31,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Barnes, John",5,5,5,10,,,14.0,1.0,,,,,,1.0,,,,,,,,,
7,"Couch, Paul",16,3,6,22,,,,2.0,,,,,2.0,2.0,,,,,,,,,
28,"Darcy, Tim",4,1,8,12,,,,2.0,,,,,1.0,,,,,,,,,,
33,"Forssman, Darren",9,2,3,12,1,3.0,,2.0,,,,,,1.0,,,,,,,,,
29,"Hinkley, Ken",16,5,7,23,,,,1.0,,,,,3.0,2.0,,,,,,,,,
32,"Hocking, Garry",9,4,4,13,,,,4.0,,,,,3.0,2.0,,,,,,,,,
1,"Hocking, Steve",8,2,6,14,,,,2.0,,,,,,1.0,,,,,,,,,
10,"Hooper, Stephen",2,3,5,7,,,6.0,4.0,,,,,1.0,3.0,,,,,,,,,
43,"Lynch, Paul",2,,,2,,,,2.0,,,,,,,,,,,,,,,
12,"Malakellis, Spiro",5,4,6,11,,,,1.0,,,,,1.0,,,,,,,,,,
21,"Mansfield, Michael",7,2,2,9,,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"McGrath, Tim",16,5,3,19,,,1.0,3.0,,,,,2.0,2.0,,,,,,,,,
22,"Neeld, Mark",5,2,4,9,,,,4.0,,,,,2.0,,,,,,,,,,
23,"Pickering, Liam",9,5,4,13,,,,2.0,,,,,,2.0,,,,,,,,,
8,"Scott, Robert",9,,6,15,,1.0,,3.0,,,,,,1.0,,,,,,,,,
25,"Steele, Darren",6,1,4,10,,,,1.0,,,,,,1.0,,,,,,,,,
26,"Stoneham, Barry",11,6,2,13,1,,1.0,4.0,,,,,1.0,,,,,,,,,,
11,"Tudor, Leigh",13,3,2,15,1,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,64,84,277,14,11.0,22.0,43.0,,,,,21.0,22.0,,,,,,,,,
Opposition,Opposition,212,72,183,395,16,19.0,32.0,48.0,,,,,22.0,21.0,6.0,,,,,,,,
