Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 177d,60 (35-1-24 59.17%),11 (0.18),←,
5,"Boyd, Matthew",29y 218d,186 (93-2-91 50.54%),65 (0.35),←,
17,"Cooney, Adam",26y 184d,169 (90-2-77 53.85%),146 (0.86),←,
4,"Cross, Daniel",29y 2d,181 (89-3-89 50.00%),27 (0.15),←,
40,"Dahlhaus, Luke",19y 224d,12 (5-0-7 41.67%),13 (1.08),←,
29,"Dickson, Tory",24y 188d,1 (0-0-1 0.00%),,←,
13,"Giansiracusa, Daniel",30y 21d,214 (100-4-110 47.66%),253 (1.18),←,
1,"Grant, Jarrad",22y 270d,38 (20-0-18 52.63%),45 (1.18),←,
25,"Hargrave, Ryan",30y 250d,192 (92-4-96 48.96%),36 (0.19),←,
7,"Higgins, Shaun",24y 28d,88 (46-1-41 52.84%),96 (1.09),←,
30,"Howard, Christian",21y 13d,7 (2-0-5 28.57%),1 (0.14),←,
19,"Jones, Liam",21y 37d,26 (11-0-15 42.31%),26 (1.00),←,
36,"Lake, Brian",30y 34d,178 (86-2-90 48.88%),28 (0.16),←,
21,"Liberatore, Tom",19y 321d,17 (6-0-11 35.29%),4 (0.24),←,
37,"Markovic, Lukas",25y 87d,17 (7-0-10 41.18%),,←,
27,"Minson, Will",26y 356d,116 (64-1-51 55.60%),62 (0.53),←,
2,"Murphy, Robert",29y 297d,210 (95-4-111 46.19%),152 (0.72),←,
42,"Picken, Liam",25y 244d,66 (36-0-30 54.55%),21 (0.32),←,
23,"Roughead, Jordan",21y 150d,18 (10-0-8 55.56%),6 (0.33),←,
14,"Smith, Clay",18y 326d,1 (0-0-1 0.00%),4 (4.00),←,
3,"Wallis, Mitch",19y 160d,7 (1-0-6 14.29%),,←,
10,"Wood, Easton",22y 210d,29 (15-0-14 51.72%),4 (0.14),←,
Totals,Totals,24y 256d,1833 (903-24-906 49.26%),1000 (0.55),,
C,"McCartney, Brendan",51y 161d,1 (0-0-1 0.00%),,←,
