Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",21y 292d,55 (14-0-41 25.45%),18 (0.33),24 (11-0-13 45.83%),6 (0.25)
11,"Blair, Jarryd",25y 86d,115 (78-1-36 68.26%),90 (0.78),←,
29,"Broomhead, Tim",21y 109d,19 (7-0-12 36.84%),16 (0.84),←,
16,"Brown, Nathan",26y 204d,107 (67-1-39 63.08%),7 (0.07),←,
32,"Cloke, Travis",28y 126d,230 (144-2-84 63.04%),422 (1.83),←,
25,"Crisp, Jack",21y 280d,32 (15-0-17 46.88%),23 (0.72),14 (8-0-6 57.14%),13 (0.93)
35,"de Goey, Jordan",19y 116d,9 (5-0-4 55.56%),5 (0.56),←,
5,"Elliott, Jamie",22y 322d,66 (41-0-25 62.12%),97 (1.47),←,
1,"Fasolo, Alex",23y 31d,61 (41-0-20 67.21%),65 (1.07),←,
45,"Frost, Jack",23y 134d,38 (20-0-18 52.63%),,←,
4,"Grundy, Brodie",21y 85d,33 (19-0-14 57.58%),8 (0.24),←,
8,"Langdon, Tom",21y 30d,33 (18-0-15 54.55%),,←,
37,"Maynard, Brayden",18y 292d,2 (0-0-2 0.00%),,←,
30,"Moore, Darcy",19y 165d,2 (0-0-2 0.00%),,←,
43,"Oxley, Adam",22y 250d,16 (10-0-6 62.50%),5 (0.31),←,
10,"Pendlebury, Scott",27y 183d,206 (133-2-71 65.05%),137 (0.67),←,
22,"Sidebottom, Steele",24y 188d,135 (93-2-40 69.63%),102 (0.76),←,
36,"Swan, Dane",31y 134d,250 (154-2-94 62.00%),203 (0.81),←,
34,"Toovey, Alan",28y 108d,144 (96-2-46 67.36%),9 (0.06),←,
18,"Varcoe, Travis",27y 90d,152 (122-0-30 80.26%),136 (0.89),14 (8-0-6 57.14%),6 (0.43)
9,"White, Jesse",27y 181d,103 (53-2-48 52.43%),114 (1.11),32 (18-0-14 56.25%),41 (1.28)
15,"Witts, Jarrod",22y 299d,35 (18-0-17 51.43%),16 (0.46),←,
Totals,Totals,23y 334d,1843 (1148-14-681 62.29%),1473 (0.80),,
C,"Buckley, Nathan",42y 348d,84 (50-0-34 59.52%),,←,
