Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Doyle, Greg",3,3,3,6,,,5.0,,,,,,,,,,,,,,,,
20,"Febey, Matthew",9,5,10,19,,2.0,,3.0,,,,,,,,,,,,,,,
21,"Febey, Steven",24,8,9,33,,,,,,,,,,2.0,,,,,,,,,
32,"Gaspar, Damien",3,,1,4,,,,,,,,,,,,,,,,,,,
15,"Hopgood, Paul",4,1,2,6,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Kowal, Darren",8,4,1,9,,,,1.0,,,,,1.0,,,,,,,,,,
16,"Lovell, Andy",16,6,6,22,4,1.0,,4.0,,,,,1.0,,,,,,,,,,
17,"Lovett, Brett",7,,2,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Lovett, Glenn",13,4,5,18,1,,,1.0,,,,,,,,,,,,,,,
3,"Lyon, Garry",9,5,1,10,5,1.0,,,,,,,1.0,2.0,,,,,,,,,
28,"Molloy, Glenn",2,,2,4,,,,,,,,,,,,,,,,,,,
9,"Neitz, David",10,6,1,11,3,2.0,,,,,,,2.0,3.0,1.0,,,,,,,,
4,"Obst, Andrew",10,1,10,20,,,,2.0,,,,,4.0,1.0,,,,,,,,,
19,"Prymke, Paul",11,9,4,15,,,1.0,,,,,,2.0,,,,,,,,,,
10,"Seecamp, Marcus",8,5,5,13,,,,1.0,,,,,,2.0,,,,,,,,,
29,"Smith, Shaun",3,3,1,4,,,,,,,,,,2.0,,,,,,,,,
11,"Stynes, Jim",13,8,3,16,,,10.0,,,,,,2.0,,2.0,,,,,,,,
2,"Tingay, Stephen",13,4,5,18,1,1.0,,2.0,,,,,1.0,5.0,,,,,,,,,
12,"Viney, Todd",11,1,5,16,,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
27,"Wight, Sean",3,4,5,8,,,,,,,,,,1.0,,,,,,,,,
44,"Yze, Adem",5,,1,6,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,77,82,267,14,11.0,16.0,21.0,,,,,18.0,22.0,3.0,,,,,,,,
Opposition,Opposition,157,55,69,226,12,12.0,18.0,14.0,,,,,22.0,18.0,3.0,,,,,,,,
