Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 302d,16 (8-0-8 50.00%),24 (1.50),←,
21,"Barlow, Michael",22y 147d,8 (6-0-2 75.00%),6 (0.75),←,
6,"Broughton, Greg",23y 227d,23 (9-0-14 39.13%),2 (0.09),←,
15,"Crowley, Ryan",26y 70d,86 (41-0-45 47.67%),62 (0.72),←,
40,"de Boer, Matt",20y 65d,23 (9-0-14 39.13%),7 (0.30),←,
41,"Duffield, Paul",25y 98d,53 (21-0-32 39.62%),16 (0.30),←,
13,"Fyfe, Nat",18y 238d,4 (3-0-1 75.00%),4 (1.00),←,
4,"Hasleby, Paul",28y 336d,196 (84-0-112 42.86%),115 (0.59),←,
43,"Hayden, Roger",29y 156d,110 (57-0-53 51.82%),13 (0.12),←,
32,"Hill, Stephen",20y 13d,30 (12-0-18 40.00%),16 (0.53),←,
5,"Ibbotson, Garrick",22y 60d,45 (14-0-31 31.11%),14 (0.31),←,
37,"Johnson, Michael",25y 206d,92 (46-0-46 50.00%),28 (0.30),←,
23,"Mayne, Chris",21y 193d,30 (14-0-16 46.67%),27 (0.90),←,
18,"McPharlin, Luke",28y 164d,159 (78-0-81 49.06%),112 (0.70),147 (70-0-77 47.62%),109 (0.74)
9,"McPhee, Adam",27y 220d,175 (71-1-103 40.86%),95 (0.54),33 (12-0-21 36.36%),12 (0.36)
2,"Morabito, Anthony",18y 197d,8 (6-0-2 75.00%),4 (0.50),←,
16,"Mundy, David",24y 298d,116 (53-0-63 45.69%),41 (0.35),←,
10,"Palmer, Rhys",21y 90d,28 (8-0-20 28.57%),15 (0.54),←,
29,"Pavlich, Matthew",28y 134d,221 (95-0-126 42.99%),436 (1.97),←,
31,"Sandilands, Aaron",27y 159d,143 (70-0-73 48.95%),54 (0.38),←,
36,"Silvagni, Alex",22y 227d,7 (5-0-2 71.43%),3 (0.43),←,
20,"Tarrant, Chris",29y 238d,227 (99-0-128 43.61%),359 (1.58),66 (24-0-42 36.36%),60 (0.91)
Totals,Totals,24y 125d,1800 (809-1-990 44.94%),1453 (0.81),,
C,"Harvey, Mark",44y 337d,59 (22-0-37 37.29%),,←,
