Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",10,6,9,19,2,,,4.0,,5.0,4.0,4.0,,2.0,,6.0,14.0,,1.0,1.0,2.0,1.0,85.0
5,"Boyd, Matthew",12,2,14,26,,,,3.0,2.0,4.0,6.0,1.0,,1.0,3.0,9.0,17.0,1.0,,1.0,1.0,,87.0
17,"Cooney, Adam",13,5,14,27,,,,2.0,5.0,5.0,5.0,1.0,,,,6.0,21.0,,,3.0,,,76.0
4,"Cross, Daniel",9,7,16,25,1,1.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,,4.0,22.0,,1.0,,,1.0,92.0
10,"Eagleton, Nathan",12,3,11,23,2,1.0,,2.0,,6.0,,2.0,,,,5.0,18.0,,1.0,,1.0,1.0,71.0
13,"Giansiracusa, Daniel",10,5,10,20,3,,,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,4.0,15.0,,,2.0,2.0,1.0,64.0
9,"Gilbee, Lindsay",11,4,3,14,1,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,11.0,,,1.0,2.0,,80.0
16,"Griffen, Ryan",19,3,5,24,,,,4.0,,9.0,4.0,1.0,1.0,,,10.0,13.0,1.0,,2.0,,1.0,75.0
8,"Hahn, Mitch",10,5,5,15,1,,,,3.0,4.0,,1.0,,,,4.0,11.0,,1.0,2.0,1.0,,83.0
40,"Harbrow, Jarrod",13,2,7,20,,,,1.0,2.0,1.0,1.0,3.0,,1.0,,4.0,16.0,,,2.0,1.0,,89.0
25,"Hargrave, Ryan",23,5,6,29,,,,3.0,7.0,2.0,4.0,3.0,1.0,1.0,,9.0,18.0,,,6.0,,,95.0
7,"Higgins, Shaun",7,3,12,19,2,,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,,10.0,10.0,,1.0,,,,81.0
20,"Hill, Josh",6,5,4,10,2,,,4.0,,2.0,,2.0,,1.0,,4.0,5.0,2.0,2.0,,,,77.0
15,"Hudson, Ben",1,4,12,13,,,14.0,4.0,1.0,,1.0,2.0,,2.0,,7.0,7.0,,1.0,1.0,,,57.0
6,"Johnson, Brad",17,9,10,27,,,,6.0,1.0,4.0,,2.0,1.0,1.0,,4.0,23.0,2.0,1.0,4.0,2.0,2.0,92.0
36,"Lake, Brian",10,8,12,22,,,1.0,1.0,6.0,,,,,,,8.0,13.0,2.0,,5.0,2.0,,100.0
27,"Minson, Will",9,7,9,18,,,15.0,4.0,,2.0,3.0,3.0,3.0,3.0,,9.0,9.0,1.0,1.0,,,,68.0
38,"Morris, Dale",4,8,10,14,,,,3.0,,,,2.0,,1.0,,3.0,9.0,2.0,,6.0,,,96.0
2,"Murphy, Robert",16,10,7,23,,,,2.0,2.0,5.0,,5.0,,,1.0,7.0,16.0,2.0,,2.0,3.0,,81.0
42,"Picken, Liam",5,4,10,15,,,,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,4.0,11.0,,1.0,2.0,,1.0,87.0
14,"Ward, Callan",8,3,7,15,1,,,5.0,1.0,3.0,,1.0,1.0,1.0,,5.0,12.0,1.0,,1.0,,,71.0
28,"Welsh, Scott",11,6,6,17,2,1.0,,3.0,1.0,1.0,2.0,,2.0,,,10.0,6.0,2.0,2.0,5.0,,1.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,114,199,435,17,6.0,32.0,65.0,38.0,62.0,37.0,45.0,13.0,19.0,6.0,134.0,297.0,16.0,13.0,46.0,17.0,9.0,
Opposition,Opposition,191,94,189,380,12,14.0,28.0,59.0,42.0,52.0,29.0,36.0,19.0,13.0,,129.0,253.0,17.0,9.0,47.0,17.0,9.0,
