Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",26y 166d,152 (68-3-81 45.72%),399 (2.63),←,
35,"Corr, Aidan",25y 120d,81 (38-3-40 48.77%),2 (0.02),←,
16,"Daniels, Brent",20y 189d,31 (20-0-11 64.52%),14 (0.45),←,
1,"Davis, Phil",29y 15d,164 (81-3-80 50.30%),7 (0.04),146 (70-3-73 48.97%),6 (0.04)
24,"de Boer, Matt",29y 188d,185 (108-4-73 59.46%),74 (0.40),47 (30-3-14 67.02%),26 (0.55)
31,"Finlayson, Jeremy",23y 217d,36 (21-2-13 61.11%),46 (1.28),←,
4,"Greene, Toby",25y 354d,144 (65-1-78 45.49%),166 (1.15),←,
19,"Haynes, Nick",27y 119d,126 (62-3-61 50.40%),9 (0.07),←,
27,"Himmelberg, Harry",23y 129d,63 (41-1-21 65.87%),75 (1.19),←,
2,"Hopper, Jacob",22y 220d,65 (42-1-22 65.38%),28 (0.43),←,
22,"Kelly, Josh",24y 214d,116 (66-2-48 57.76%),77 (0.66),←,
40,"Kennedy, Adam",27y 64d,113 (44-0-69 38.94%),12 (0.11),←,
38,"Lloyd, Daniel",27y 208d,37 (22-3-12 63.51%),31 (0.84),←,
41,"Mumford, Shane",33y 71d,190 (124-4-62 66.32%),52 (0.27),90 (55-2-33 62.22%),13 (0.14)
36,"Perryman, Harry",20y 269d,34 (18-1-15 54.41%),4 (0.12),←,
50,"Reid, Sam",29y 311d,88 (50-3-35 58.52%),29 (0.33),78 (44-3-31 58.33%),28 (0.36)
23,"Shaw, Heath",33y 291d,306 (187-5-114 61.93%),39 (0.13),133 (77-3-53 59.02%),2 (0.02)
14,"Taranto, Tim",21y 229d,61 (38-1-22 63.11%),23 (0.38),←,
15,"Taylor, Sam",20y 132d,28 (20-0-8 71.43%),1 (0.04),←,
20,"Tomlinson, Adam",26y 35d,138 (60-3-75 44.57%),35 (0.25),←,
6,"Whitfield, Lachie",25y 58d,132 (65-3-64 50.38%),60 (0.45),←,
29,"Williams, Zac",24y 359d,100 (53-0-47 53.00%),24 (0.24),←,
Totals,Totals,25y 313d,2390 (1293-46-1051 54.10%),1207 (0.51),,
C,"Cameron, Leon",47y 12d,141 (78-3-60 56.38%),,←,
