West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",10,2,2,12,,,,1.0,2.0,2.0,,2.0,,,,6.0,5.0,,,4.0,1.0,,97.0
10,"Braun, Michael",4,4,6,10,,,,3.0,,2.0,1.0,,,,,3.0,7.0,,,2.0,,,95.0
17,"Chick, Daniel",7,2,2,9,,,,2.0,1.0,,,1.0,,1.0,,1.0,6.0,,,5.0,,,98.0
9,"Cousins, Ben",16,6,13,29,,1.0,,1.0,3.0,6.0,4.0,3.0,4.0,,,15.0,14.0,,,3.0,1.0,1.0,96.0
20,"Cox, Dean",8,4,3,11,,,32.0,1.0,1.0,2.0,3.0,1.0,2.0,,,5.0,7.0,,,5.0,,,70.0
32,"Embley, Andrew",12,2,5,17,,1.0,,2.0,1.0,3.0,2.0,2.0,,1.0,,4.0,12.0,,1.0,1.0,,,87.0
7,"Fletcher, Chad",15,5,11,26,,,,2.0,1.0,2.0,3.0,5.0,1.0,1.0,,10.0,19.0,,,1.0,,,93.0
1,"Gardiner, Michael",6,6,1,7,2,1.0,,,,1.0,,1.0,,,,3.0,4.0,2.0,4.0,,,1.0,87.0
23,"Glass, Darren",2,1,8,10,,,,2.0,4.0,,,1.0,2.0,1.0,,7.0,3.0,,,9.0,,,100.0
29,"Hansen, Ashley",6,4,1,7,1,,,3.0,,3.0,,,1.0,,,2.0,5.0,1.0,1.0,,,1.0,80.0
39,"Hunter, Adam",6,4,3,9,2,1.0,,3.0,,,,,1.0,,,4.0,5.0,2.0,2.0,2.0,,,78.0
38,"Jones, Brett",5,2,5,10,,,,,2.0,1.0,1.0,3.0,,2.0,,5.0,5.0,,,1.0,,,83.0
3,"Judd, Chris",19,2,11,30,,,,1.0,2.0,9.0,2.0,1.0,,,,17.0,13.0,,,1.0,6.0,,94.0
4,"Kerr, Daniel",15,,9,24,1,1.0,1.0,6.0,1.0,4.0,8.0,4.0,4.0,2.0,,16.0,8.0,,,,3.0,1.0,92.0
21,"Lynch, Quinten",3,2,4,7,,,,2.0,,2.0,1.0,,,,,4.0,2.0,,,,,,56.0
33,"Matera, Phillip",2,1,1,3,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,37.0
31,"Nicoski, Mark",10,6,4,14,,,,2.0,2.0,,,,,,,5.0,9.0,,,,,,81.0
28,"Sampi, Ashley",5,1,2,7,2,1.0,,1.0,,1.0,,3.0,1.0,,,5.0,2.0,1.0,1.0,3.0,1.0,,81.0
14,"Seaby, Mark",3,,,3,1,,11.0,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,1.0,,,1.0,,,49.0
41,"Staker, Brent",7,4,5,12,,,,2.0,,4.0,1.0,3.0,,2.0,,3.0,9.0,1.0,,1.0,1.0,,70.0
5,"Stenglein, Tyson",7,1,7,14,1,,1.0,8.0,,,6.0,1.0,2.0,1.0,,9.0,4.0,,,4.0,,,88.0
44,"Wirrpanda, David",13,3,7,20,,1.0,,2.0,4.0,1.0,4.0,,1.0,,,8.0,12.0,,,1.0,3.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,62,110,291,10,9.0,45.0,46.0,25.0,44.0,38.0,35.0,21.0,14.0,,136.0,153.0,7.0,9.0,45.0,16.0,4.0,
Opposition,Opposition,180,63,101,281,10,5.0,42.0,53.0,36.0,36.0,42.0,48.0,14.0,21.0,,122.0,144.0,11.0,8.0,51.0,12.0,3.0,
