Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 280d,71 (48-0-23 67.61%),11 (0.15),←,
24,"Bews, Jed",28y 193d,140 (86-2-52 62.14%),16 (0.11),←,
46,"Blicavs, Mark",31y 89d,217 (144-2-71 66.82%),48 (0.22),←,
5,"Cameron, Jeremy",29y 85d,200 (97-3-100 49.25%),508 (2.54),29 (20-0-9 68.97%),81 (2.79)
45,"Close, Brad",23y 330d,44 (31-0-13 70.45%),31 (0.70),←,
16,"De Koning, Sam",21y 119d,14 (11-0-3 78.57%),,←,
22,"Duncan, Mitch",31y 15d,249 (177-1-71 71.29%),171 (0.69),←,
29,"Guthrie, Cameron",29y 310d,219 (144-2-73 66.21%),66 (0.30),←,
39,"Guthrie, Zach",23y 360d,43 (27-1-15 63.95%),3 (0.07),←,
26,"Hawkins, Tom",33y 339d,316 (224-2-90 71.20%),701 (2.22),←,
38,"Henry, Jack",23y 300d,96 (63-0-33 65.63%),18 (0.19),←,
9,"Holmes, Max",19y 300d,20 (13-0-7 65.00%),5 (0.25),←,
8,"Kolodjashnij, Jake",26y 320d,145 (95-2-48 66.21%),3 (0.02),←,
27,"Menegola, Sam",30y 110d,111 (72-1-38 65.32%),78 (0.70),←,
32,"Miers, Gryan",23y 87d,72 (48-0-24 66.67%),64 (0.89),←,
42,"OConnor, Mark",25y 159d,76 (50-0-26 65.79%),4 (0.05),←,
14,"Selwood, Joel",34y 30d,346 (250-1-95 72.40%),171 (0.49),←,
7,"Smith, Isaac",33y 177d,248 (171-1-76 69.15%),185 (0.75),38 (27-0-11 71.05%),20 (0.53)
1,"Stanley, Rhys",31y 206d,174 (97-1-76 56.03%),104 (0.60),116 (76-1-39 65.95%),64 (0.55)
18,"Stengle, Tyson",23y 249d,30 (15-0-15 50.00%),44 (1.47),14 (10-0-4 71.43%),29 (2.07)
12,"Stephens, Cooper",21y 159d,7 (6-0-1 85.71%),,←,
44,"Stewart, Tom",29y 102d,119 (80-0-39 67.23%),3 (0.03),←,
2,"Tuohy, Zach",32y 197d,240 (126-2-112 52.92%),84 (0.35),120 (78-1-41 65.42%),44 (0.37)
Totals,Totals,27y 228d,3197 (2075-21-1101 64.90%),2318 (0.73),,
C,"Scott, Chris",46y 53d,275 (189-2-84 69.09%),,←,
