Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 172d,150 (66-1-83 44.33%),30 (0.20),68 (33-1-34 49.26%),7 (0.10)
24,"Amiss, Jye",19y 272d,9 (4-0-5 44.44%),12 (1.33),←,
41,"Banfield, Bailey",25y 62d,67 (30-1-36 45.52%),35 (0.52),←,
8,"Brayshaw, Andrew",23y 172d,107 (48-1-58 45.33%),36 (0.34),←,
17,"Brodie, Will",24y 249d,54 (20-1-33 37.96%),10 (0.19),29 (17-1-11 60.34%),7 (0.24)
6,"Clark, Jordan",22y 195d,63 (39-1-23 62.70%),18 (0.29),31 (18-1-12 59.68%),3 (0.10)
36,"Cox, Brennan",24y 259d,89 (39-1-49 44.38%),29 (0.33),←,
4,"Darcy, Sean",24y 321d,90 (39-1-50 43.89%),36 (0.40),←,
28,"Erasmus, Neil",19y 148d,6 (3-0-3 50.00%),1 (0.17),←,
15,"Hughes, Ethan",28y 143d,88 (35-0-53 39.77%),5 (0.06),←,
9,"Jackson, Luke",21y 212d,59 (39-1-19 66.95%),37 (0.63),7 (2-0-5 28.57%),7 (1.00)
44,"Johnson, Matthew",20y 44d,5 (2-0-3 40.00%),1 (0.20),←,
30,"ODriscoll, Nathan",20y 347d,15 (11-0-4 73.33%),11 (0.73),←,
2,"OMeara, Jaeger",29y 65d,150 (65-2-83 44.00%),75 (0.50),7 (2-0-5 28.57%),5 (0.71)
25,"Pearce, Alex",27y 324d,91 (42-1-48 46.70%),4 (0.04),←,
13,"Ryan, Luke",27y 82d,116 (53-1-62 46.12%),3 (0.03),←,
5,"Schultz, Lachie",25y 150d,74 (35-1-38 47.97%),78 (1.05),←,
3,"Serong, Caleb",22y 79d,65 (33-1-31 51.54%),15 (0.23),←,
1,"Sturt, Sam",22y 352d,7 (3-0-4 42.86%),7 (1.00),←,
39,"Switkowski, Sam",26y 160d,52 (26-0-26 50.00%),33 (0.63),←,
31,"Walker, Brandon",20y 194d,35 (21-1-13 61.43%),1 (0.03),←,
10,"Walters, Michael",32y 112d,208 (104-2-102 50.48%),327 (1.57),←,
26,"Young, Hayden",22y 18d,42 (21-1-20 51.19%),2 (0.05),←,
Totals,Totals,24y 116d,1642 (778-18-846 47.38%),806 (0.49),,
C,"Longmuir, Justin",42y 98d,68 (33-1-34 49.26%),,←,
