Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Beveridge, Luke",,,,,,,,1.0,,,,,,,,,,,,,,,
18,"Cameron, Leon",20,6,11,31,,2.0,,2.0,,,,,,,,,,,,,,,
28,"Dimattina, Paul",12,2,2,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
20,"Ellen, Shane",3,1,,3,1,2.0,,,,,,,,,,,,,,,,,
3,"Grant, Chris",3,1,2,5,1,1.0,,,,,,,,1.0,,,,,,,,,
1,"Grgic, Ilija",6,2,2,8,3,1.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,
37,"Hargraves, Daniel",10,8,2,12,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
6,"Johnson, Brad",6,6,11,17,1,,,1.0,,,,,,2.0,,,,,,,,,
4,"Kellett, Nigel",8,1,2,10,,,,,,,,,1.0,2.0,,,,,,,,,
2,"Kolyniuk, Steven",8,2,2,10,,,,,,,,,1.0,1.0,,,,,,,,,
12,"Koster, Kym",11,4,6,17,,,,2.0,,,,,,,,,,,,,,,
39,"Liberatore, Tony",14,2,11,25,2,1.0,,7.0,,,,,1.0,2.0,,,,,,,,,
9,"Nicholson, Brad",9,3,3,12,,,,2.0,,,,,2.0,4.0,,,,,,,,,
44,"Osborne, Richard",6,1,3,9,1,1.0,,2.0,,,,,,,,,,,,,,,
22,"Quill, Peter",15,3,9,24,,,,2.0,,,,,,2.0,,,,,,,,,
11,"Romero, Jose",6,,1,7,,1.0,,,,,,,1.0,,,,,,,,,,
5,"Smith, Rohan",10,2,7,17,,,,2.0,,,,,2.0,1.0,,,,,,,,,
8,"Southern, Daniel",4,4,5,9,,,,,,,,,,,,,,,,,,,
17,"Standfield, Barry",13,4,4,17,,,1.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,
7,"West, Scott",13,4,8,21,1,,,4.0,,,,,3.0,1.0,,,,,,,,,
15,"Wynd, Scott",8,2,7,15,,,16.0,,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,58,98,283,11,15.0,19.0,29.0,,,,,18.0,27.0,2.0,,,,,,,,
Opposition,Opposition,198,53,119,317,15,16.0,21.0,38.0,,,,,27.0,18.0,4.0,,,,,,,,
