West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",7,6,4,11,,,,,4.0,,,2.0,,,,2.0,9.0,1.0,,16.0,,,91.0
26,"Butler, Sam",6,4,7,13,,,,3.0,4.0,,1.0,,3.0,,,3.0,12.0,,,2.0,,,83.0
15,"Cripps, Jamie",9,7,5,14,2,3.0,,1.0,,5.0,,,,,,3.0,11.0,1.0,3.0,,8.0,3.0,79.0
27,"Darling, Jack",6,5,6,12,4,2.0,,2.0,,3.0,,,,,,2.0,8.0,1.0,5.0,1.0,,2.0,88.0
3,"Gaff, Andrew",15,3,13,28,,,,,2.0,4.0,2.0,1.0,2.0,,3.0,4.0,24.0,,1.0,1.0,,2.0,89.0
22,"Giles, Jonathan",3,2,3,6,1,,18.0,4.0,,1.0,1.0,,1.0,,,4.0,3.0,,,2.0,,,72.0
33,"Hill, Josh",8,4,3,11,1,,,1.0,,3.0,2.0,,1.0,,,7.0,3.0,2.0,2.0,,,,81.0
25,"Hurn, Shannon",12,5,4,16,,,,1.0,3.0,3.0,1.0,2.0,,,,6.0,11.0,1.0,,2.0,,,81.0
34,"Hutchings, Mark",8,4,5,13,,1.0,,7.0,,1.0,2.0,4.0,1.0,2.0,,5.0,8.0,,1.0,1.0,,,80.0
23,"Jetta, Lewis",7,2,8,15,,,,,1.0,2.0,3.0,2.0,1.0,1.0,,5.0,10.0,,,1.0,,,79.0
17,"Kennedy, Josh",6,1,4,10,5,,1.0,3.0,,,,1.0,3.0,1.0,,7.0,4.0,,1.0,1.0,,,65.0
2,"LeCras, Mark",13,5,2,15,4,1.0,,5.0,1.0,2.0,1.0,4.0,4.0,2.0,,7.0,7.0,,2.0,,,,90.0
7,"Masten, Chris",10,5,11,21,1,,,2.0,4.0,4.0,2.0,2.0,,1.0,,4.0,17.0,,,,,,82.0
20,"McGovern, Jeremy",9,5,7,16,,,,2.0,4.0,2.0,,2.0,,2.0,,6.0,8.0,2.0,,8.0,,,80.0
36,"McInnes, Fraser",2,,7,9,,,6.0,1.0,1.0,,3.0,5.0,,4.0,,3.0,6.0,,,2.0,,,59.0
11,"Priddis, Matt",4,3,12,16,,,,9.0,2.0,,3.0,1.0,,,,9.0,10.0,,,2.0,,,83.0
8,"Redden, Jack",6,1,10,16,,,,7.0,1.0,4.0,3.0,6.0,1.0,2.0,,11.0,4.0,,,1.0,,,76.0
31,"Schofield, Will",4,3,5,9,,,,1.0,1.0,,,2.0,,1.0,,3.0,5.0,1.0,,3.0,,,91.0
5,"Sheppard, Brad",11,5,7,18,,1.0,,2.0,2.0,4.0,,1.0,,,,7.0,10.0,1.0,,1.0,,,83.0
13,"Shuey, Luke",14,4,11,25,1,,,7.0,1.0,8.0,4.0,4.0,2.0,2.0,,7.0,19.0,,1.0,,1.0,2.0,79.0
12,"Wellingham, Sharrod",11,4,9,20,,,,3.0,3.0,4.0,,5.0,1.0,1.0,,9.0,9.0,1.0,,2.0,,,91.0
6,"Yeo, Elliot",16,2,5,21,1,1.0,,11.0,1.0,7.0,4.0,3.0,1.0,2.0,1.0,11.0,10.0,,,,,3.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,80,148,335,20,11.0,25.0,72.0,35.0,57.0,32.0,47.0,21.0,21.0,4.0,125.0,208.0,11.0,16.0,46.0,9.0,12.0,
Opposition,Opposition,232,111,213,445,12,10.0,56.0,65.0,35.0,52.0,44.0,56.0,21.0,21.0,2.0,138.0,316.0,1.0,10.0,64.0,5.0,7.0,
