Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 351d,53 (35-0-18 66.04%),7 (0.13),47 (32-0-15 68.09%),7 (0.15)
4,"Bontempelli, Marcus",21y 240d,80 (46-0-34 57.50%),74 (0.93),←,
12,"Cordy, Zaine",20y 268d,25 (16-0-9 64.00%),8 (0.32),←,
6,"Dahlhaus, Luke",24y 335d,132 (63-0-69 47.73%),104 (0.79),←,
31,"Dale, Bailey",21y,25 (13-0-12 52.00%),19 (0.76),←,
35,"Daniel, Caleb",21y 15d,49 (31-0-18 63.27%),21 (0.43),←,
22,"Honeychurch, Mitch",22y 142d,22 (12-0-10 54.55%),12 (0.55),←,
7,"Hunter, Lachie",22y 221d,79 (43-0-36 54.43%),38 (0.48),←,
39,"Johannisen, Jason",24y 256d,81 (41-0-40 50.62%),24 (0.30),←,
21,"Liberatore, Tom",25y 67d,111 (48-0-63 43.24%),36 (0.32),←,
11,"Macrae, Jack",22y 353d,94 (50-0-44 53.19%),21 (0.22),←,
16,"McLean, Toby",21y 172d,33 (22-0-11 66.67%),26 (0.79),←,
38,"Morris, Dale",34y 205d,239 (132-2-105 55.65%),3 (0.01),←,
2,"Murphy, Robert",35y 43d,307 (138-4-165 45.60%),180 (0.59),←,
42,"Picken, Liam",30y 355d,193 (97-0-96 50.26%),81 (0.42),←,
43,"Redpath, Jack",26y 221d,32 (20-0-12 62.50%),52 (1.63),←,
23,"Roughead, Jordan",26y 261d,121 (58-0-63 47.93%),27 (0.22),←,
1,"Suckling, Matt",28y 362d,136 (97-0-39 71.32%),65 (0.48),34 (22-0-12 64.71%),14 (0.41)
3,"Wallis, Mitch",24y 271d,102 (46-0-56 45.10%),48 (0.47),←,
34,"Williams, Bailey",19y 285d,13 (7-0-6 53.85%),,←,
10,"Wood, Easton",27y 321d,123 (66-0-57 53.66%),18 (0.15),←,
33,"Young, Lewis",18y 214d,2 (2-0-0 100.00%),,←,
Totals,Totals,24y 342d,2052 (1083-6-963 52.78%),864 (0.42),,
C,"Beveridge, Luke",46y 333d,66 (42-0-24 63.64%),,←,
