Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",26y 73d,132 (83-2-47 63.64%),55 (0.42),←,
7,"Cunningham, Harry",21y 119d,32 (24-0-8 75.00%),19 (0.59),←,
23,"Franklin, Lance",28y 64d,205 (127-1-77 62.20%),662 (3.23),23 (18-0-5 78.26%),82 (3.57)
37,"Goodes, Adam",35y 86d,352 (203-5-144 58.38%),439 (1.25),←,
39,"Grundy, Heath",28y 306d,165 (102-2-61 62.42%),23 (0.14),←,
4,"Hannebery, Dan",24y 39d,121 (78-2-41 65.29%),54 (0.45),←,
5,"Heeney, Isaac",18y 334d,1 (1-0-0 100.00%),1 (1.00),←,
15,"Jack, Kieren",27y 280d,164 (99-3-62 61.28%),121 (0.74),←,
32,"Jetta, Lewis",25y 335d,104 (69-2-33 67.31%),85 (0.82),←,
12,"Kennedy, Josh",26y 288d,135 (86-2-47 64.44%),80 (0.59),122 (81-2-39 67.21%),76 (0.62)
11,"Laidler, Jeremy",25y 242d,46 (32-1-13 70.65%),6 (0.13),20 (17-0-3 85.00%),4 (0.20)
44,"Lloyd, Jake",21y 196d,22 (19-0-3 86.36%),8 (0.36),←,
26,"Parker, Luke",22y 161d,83 (56-1-26 68.07%),60 (0.72),←,
38,"Pyke, Mike",31y 11d,91 (58-1-32 64.29%),44 (0.48),←,
24,"Rampe, Dane",24y 306d,49 (34-1-14 70.41%),4 (0.08),←,
20,"Reid, Sam",23y 98d,77 (54-2-21 71.43%),78 (1.01),←,
25,"Richards, Ted",32y 83d,232 (141-4-87 61.64%),32 (0.14),199 (122-4-73 62.31%),13 (0.07)
16,"Rohan, Gary",23y 301d,44 (26-1-17 60.23%),29 (0.66),←,
2,"Shaw, Rhyce",33y 170d,214 (120-1-93 56.31%),43 (0.20),120 (72-1-47 60.42%),23 (0.19)
40,"Smith, Nick",26y 296d,122 (76-2-44 63.11%),9 (0.07),←,
8,"Tippett, Kurt",27y 331d,131 (73-0-58 55.73%),259 (1.98),27 (20-0-7 74.07%),71 (2.63)
22,"Towers, Dean",24y 335d,7 (5-0-2 71.43%),3 (0.43),←,
Totals,Totals,26y 153d,2529 (1566-33-930 61.92%),2114 (0.84),,
C,"Longmire, John",44y 94d,100 (68-2-30 69.00%),,←,
