Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",10,5,3,13,,,,2.0,1.0,4.0,,3.0,2.0,1.0,,3.0,12.0,,,,1.0,,90.0
19,"Betts, Eddie",8,5,7,15,2,1.0,,,,1.0,1.0,2.0,,1.0,,5.0,11.0,,2.0,2.0,,1.0,92.0
44,"Carrazzo, Andrew",10,2,20,30,,,,2.0,1.0,3.0,4.0,2.0,2.0,1.0,,15.0,17.0,1.0,,2.0,,1.0,78.0
35,"Curnow, Ed",11,4,7,18,,,,2.0,1.0,2.0,2.0,4.0,2.0,,,5.0,13.0,,,3.0,,1.0,77.0
34,"Duigan, Nick",11,4,9,20,,,,5.0,7.0,1.0,,3.0,1.0,2.0,,7.0,13.0,,,4.0,,,90.0
46,"Ellard, David",11,4,9,20,1,,,2.0,,3.0,2.0,,,,,9.0,12.0,1.0,1.0,2.0,,1.0,76.0
38,"Garlett, Jeff",13,4,3,16,4,1.0,,3.0,,6.0,1.0,4.0,,,,7.0,9.0,,3.0,3.0,1.0,1.0,83.0
4,"Gibbs, Bryce",14,10,9,23,,,,2.0,2.0,2.0,,2.0,1.0,2.0,,5.0,18.0,1.0,,4.0,,,90.0
22,"Hampson, Shaun",4,3,9,13,,,36.0,2.0,,1.0,3.0,6.0,1.0,6.0,,9.0,5.0,1.0,,3.0,,,89.0
40 ↓,"Jamison, Michael",9,6,3,12,,,,,2.0,,,,,,,2.0,9.0,2.0,,1.0,,,57.0
5,"Judd, Chris",9,1,13,22,,,,4.0,,2.0,5.0,1.0,,1.0,,11.0,11.0,,,1.0,,1.0,84.0
3,"Murphy, Marc",19,4,13,32,1,1.0,,3.0,2.0,5.0,6.0,1.0,3.0,,1.0,13.0,18.0,,,,3.0,2.0,87.0
17,"OhAilpin, Setanta",11,4,5,16,,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,,10.0,5.0,2.0,1.0,,,,89.0
12,"Robinson, Mitch",23,9,11,34,1,3.0,,4.0,,5.0,8.0,2.0,1.0,1.0,3.0,16.0,18.0,1.0,2.0,4.0,,1.0,78.0
2,"Russell, Jordan",8,7,6,14,,1.0,,6.0,1.0,,,3.0,,2.0,,4.0,11.0,,1.0,2.0,,,92.0
29,"Scotland, Heath",17,8,11,28,,,,1.0,1.0,7.0,2.0,,1.0,,,7.0,21.0,,,3.0,1.0,1.0,87.0
6,"Simpson, Kade",13,2,10,23,,1.0,,7.0,,5.0,3.0,1.0,2.0,,,13.0,9.0,,,1.0,2.0,3.0,79.0
32,"Thornton, Bret",10,7,14,24,,,,,3.0,,,,,,,8.0,16.0,2.0,,6.0,,,95.0
42 ↑,"Tuohy, Zach",3,2,,3,,,,,2.0,,,3.0,,1.0,,2.0,2.0,,,4.0,1.0,,32.0
30,"Waite, Jarrad",12,7,3,15,,4.0,,1.0,,3.0,,3.0,,3.0,,5.0,11.0,2.0,4.0,,,1.0,69.0
1,"Walker, Andrew",13,8,5,18,6,,,1.0,,2.0,,1.0,,,2.0,7.0,12.0,2.0,4.0,2.0,1.0,,94.0
13,"Yarran, Chris",17,3,8,25,1,,,1.0,3.0,5.0,1.0,,1.0,,,6.0,19.0,,,3.0,12.0,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,256,109,178,434,16,15.0,39.0,49.0,27.0,58.0,42.0,42.0,18.0,21.0,6.0,169.0,272.0,15.0,18.0,50.0,22.0,14.0,
Opposition,Opposition,180,73,148,328,7,7.0,24.0,56.0,36.0,35.0,31.0,48.0,21.0,18.0,,130.0,201.0,11.0,8.0,61.0,17.0,5.0,
