Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 134d,100 (60-4-36 62.00%),30 (0.30),←,
21,"Balta, Noah",23y 230d,75 (45-2-28 61.33%),22 (0.29),←,
29,"Bolton, Shai",24y 184d,103 (61-4-38 61.17%),116 (1.13),←,
35,"Broad, Nathan",30y 56d,116 (80-3-33 70.26%),2 (0.02),←,
42,"Clarke, Judson",19y 236d,14 (6-0-8 42.86%),13 (0.93),←,
9,"Cotchin, Trent",33y 64d,299 (163-5-131 55.35%),138 (0.46),←,
34,"Graham, Jack",25y 105d,107 (69-4-34 66.36%),45 (0.42),←,
2,"Grimes, Dylan",31y 329d,220 (134-4-82 61.82%),3 (0.01),←,
31,"Mansell, Rhyan",23y 6d,27 (11-1-15 42.59%),11 (0.41),←,
4,"Martin, Dustin",31y 349d,281 (158-4-119 56.94%),316 (1.12),←,
33,"McIntosh, Kamdyn",29y 68d,159 (100-3-56 63.84%),43 (0.27),←,
25,"Nankervis, Toby",28y 302d,129 (85-2-42 66.67%),35 (0.27),117 (78-2-37 67.52%),32 (0.27)
50,"Pickett, Marlion",31y 155d,70 (38-4-28 57.14%),19 (0.27),←,
3,"Prestia, Dion",30y 241d,204 (98-3-103 48.77%),67 (0.33),109 (72-3-34 67.43%),37 (0.34)
13,"Ralphsmith, Hugo",21y 213d,29 (12-1-16 43.10%),9 (0.31),←,
8,"Riewoldt, Jack",34y 222d,338 (177-8-153 53.55%),778 (2.30),←,
17,"Rioli, Daniel",26y 55d,150 (91-4-55 62.00%),100 (0.67),←,
5,"Ross, Jack",22y 280d,53 (28-2-23 54.72%),8 (0.15),←,
32,"Ryan, Samson",22y 183d,13 (5-0-8 38.46%),12 (0.92),←,
15,"Short, Jayden",27y 137d,147 (90-4-53 62.59%),31 (0.21),←,
14,"Taranto, Tim",25y 133d,127 (64-3-60 51.57%),60 (0.47),13 (5-1-7 42.31%),12 (0.92)
1,"Vlastuin, Nick",29y 52d,201 (124-4-73 62.69%),27 (0.13),←,
45,"Young, Tylar",24y 278d,9 (3-0-6 33.33%),,←,
Totals,Totals,27y 32d,2971 (1702-69-1200 57.29%),1885 (0.63),,
C,"McQualter, Andrew",37y 1d,3 (2-0-1 66.67%),,←,
