Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 326d,68 (47-1-20 69.85%),34 (0.50),←,
18,"Betts, Eddie",31y 189d,286 (138-3-145 48.78%),550 (1.92),102 (63-0-39 61.76%),260 (2.55)
16,"Brown, Luke",25y 254d,125 (73-1-51 58.80%),11 (0.09),←,
5,"Crouch, Matt",23y 43d,79 (51-1-27 65.19%),18 (0.23),←,
39,"Doedee, Tom",21y 94d,11 (6-0-5 54.55%),,←,
26,"Douglas, Richard",31y 117d,230 (127-1-102 55.43%),160 (0.70),←,
28,"Ellis-Yolmen, Cam",25y 126d,25 (12-0-13 48.00%),13 (0.52),←,
32,"Fogarty, Darcy",18y 251d,7 (3-0-4 42.86%),7 (1.00),←,
6,"Gibbs, Bryce",29y 80d,242 (101-2-139 42.15%),144 (0.60),11 (6-0-5 54.55%),7 (0.64)
20,"Gibson, Sam",32y 7d,133 (70-0-63 52.63%),52 (0.39),3 (1-0-2 33.33%),1 (0.33)
1,"Greenwood, Hugh",26y 89d,26 (16-1-9 63.46%),13 (0.50),←,
15,"Hartigan, Kyle",26y 208d,77 (51-0-26 66.23%),1 (0.01),←,
24,"Jacobs, Sam",30y 54d,185 (104-1-80 56.49%),45 (0.24),168 (97-1-70 58.04%),42 (0.25)
4,"Jenkins, Josh",29y 115d,125 (74-1-50 59.60%),246 (1.97),←,
8,"Kelly, Jake",23y 133d,44 (26-1-17 60.23%),,←,
29,"Laird, Rory",24y 156d,112 (68-1-43 61.16%),10 (0.09),←,
27,"Lynch, Tom",27y 261d,115 (72-1-42 63.04%),163 (1.42),109 (68-1-40 62.84%),159 (1.46)
14,"Mackay, David",29y 313d,195 (117-1-77 60.26%),56 (0.29),←,
30,"Milera, Wayne",20y 262d,32 (22-1-9 70.31%),14 (0.44),←,
44,"Murphy, Lachlan",19y 181d,5 (3-0-2 60.00%),5 (1.00),←,
11,"Seedsman, Paul",26y 132d,79 (46-1-32 58.86%),39 (0.49),30 (19-1-10 65.00%),22 (0.73)
12,"Talia, Daniel",26y 244d,157 (95-1-61 60.83%),6 (0.04),←,
Totals,Totals,26y 16d,2358 (1322-19-1017 56.06%),1587 (0.67),,
C,"Pyke, Don",49y 180d,60 (40-1-19 67.50%),,←,
