Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ballard, Charlie",12,11,,12,,,,2.0,2.0,1.0,,3.0,1.0,1.0,,4,9,2.0,,4.0,,,88.0
7,"Brodie, Will",11,4,9.0,20,,,,5.0,2.0,2.0,5.0,1.0,,,,8,12,1.0,1.0,1.0,,,71.0
12,"Day, Sam",4,3,7.0,11,1.0,,4.0,1.0,,1.0,,2.0,1.0,,,8,4,2.0,2.0,3.0,,2.0,81.0
17,"Ellis, Corey",14,3,7.0,21,,,,2.0,3.0,1.0,2.0,2.0,,,,3,15,,,2.0,,,78.0
8,"Fiorini, Brayden",13,4,8.0,21,,,,6.0,5.0,2.0,2.0,3.0,,,,6,14,,1.0,,,,78.0
1,"Hanley, Pearce",15,7,6.0,21,,,,,6.0,2.0,1.0,8.0,,2.0,,6,13,,,3.0,1.0,1.0,78.0
5,"Harbrow, Jarrod",16,3,1.0,17,,,,1.0,5.0,3.0,2.0,2.0,1.0,,,4,10,,,5.0,,,91.0
20,"Hombsch, Jack",4,2,1.0,5,,,,3.0,2.0,,,3.0,,2.0,,1,2,,,8.0,,,90.0
38,"Joyce, Jesse",11,5,12.0,23,,,,3.0,1.0,2.0,2.0,3.0,1.0,,,9,10,,,3.0,1.0,,90.0
34,"King, Ben",4,2,3.0,7,,1.0,,3.0,,1.0,,2.0,3.0,,,4,4,,1.0,,,,74.0
41,"Lukosius, Jack",13,7,5.0,18,,,,1.0,2.0,3.0,1.0,4.0,2.0,2.0,,9,9,2.0,,6.0,,,81.0
44,"Macpherson, Darcy",16,6,5.0,21,2.0,1.0,,4.0,1.0,4.0,1.0,2.0,,,,6,15,1.0,2.0,,,,76.0
4,"Martin, Jack",9,2,2.0,11,,,,5.0,3.0,1.0,3.0,4.0,1.0,1.0,,5,6,,,1.0,,1.0,72.0
2,"Miles, Anthony",14,3,7.0,21,1.0,,,10.0,1.0,3.0,8.0,2.0,3.0,1.0,,14,6,,,,,,79.0
11,"Miller, Touk",6,3,6.0,12,,,,6.0,1.0,1.0,1.0,,1.0,,,5,8,,,1.0,,,81.0
27,"Powell, Wil",1,1,3.0,4,,,,4.0,1.0,,,1.0,,1.0,,2,3,,,3.0,,,80.0
18,"Scheer, Brad",8,3,1.0,9,1.0,1.0,,1.0,,3.0,1.0,2.0,2.0,1.0,,5,4,,2.0,,,1.0,90.0
6,"Sexton, Alex",7,1,3.0,10,1.0,2.0,,4.0,,3.0,2.0,3.0,1.0,1.0,,5,5,,,1.0,,,84.0
24,"Swallow, David",17,6,9.0,26,,,,2.0,1.0,6.0,7.0,3.0,1.0,1.0,,10,14,,,2.0,,,85.0
14,"Weller, Lachie",10,3,12.0,22,,2.0,,3.0,3.0,5.0,5.0,2.0,1.0,,,8,13,,,2.0,2.0,,85.0
28,"Witts, Jarrod",10,3,7.0,17,,,55.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,,11,6,1.0,,3.0,,,80.0
30,"Wright, Peter",12,7,2.0,14,1.0,2.0,7.0,2.0,,2.0,,3.0,,1.0,,4,9,1.0,3.0,5.0,,,89.0
Totals,Totals,227,89,116.0,343,7.0,9.0,66.0,70.0,40.0,48.0,49.0,57.0,21.0,15.0,,137,191,10.0,12.0,53.0,4.0,5.0,
Opposition,Opposition,214,84,182.0,396,14.0,9.0,26.0,81.0,40.0,54.0,38.0,52.0,15.0,21.0,6.0,147,241,8.0,16.0,42.0,8.0,10.0,
