Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",21,6,6,27,3,1.0,,3.0,3.0,10.0,3.0,2.0,1.0,1.0,,10.0,14.0,1.0,2.0,1.0,2.0,,
10,"Ashcroft, Marcus",12,2,6,18,,,,1.0,1.0,4.0,4.0,2.0,,1.0,,9.0,10.0,,,,,,
20,"Black, Simon",5,1,6,11,,,2.0,5.0,,2.0,3.0,3.0,1.0,2.0,,6.0,5.0,,,2.0,,,
16,"Clarke, Matthew",2,1,2,4,,,8.0,2.0,1.0,,3.0,,,3.0,,3.0,1.0,,,1.0,,,
32,"Hart, Shaun",6,4,9,15,,,,3.0,,3.0,3.0,,1.0,,,5.0,10.0,,,3.0,,,
31,"Heuskes, Adam",16,7,7,23,,,,,5.0,1.0,,1.0,1.0,,,9.0,15.0,2.0,,,,,
2,"Johnson, Chris",7,4,2,9,2,1.0,,,1.0,1.0,,1.0,,,,4.0,5.0,1.0,2.0,,,,
27,"Keating, Clark",7,1,,7,2,,15.0,2.0,,3.0,1.0,,4.0,2.0,,6.0,1.0,1.0,1.0,2.0,,,
41,"Kennedy, Matthew",10,4,4,14,,,4.0,1.0,5.0,4.0,2.0,,1.0,,,5.0,7.0,1.0,,,2.0,,
18,"Lambert, Craig",2,,7,9,,,,2.0,,,3.0,,,,,4.0,5.0,,,,,,
44,"Lappin, Nigel",8,5,8,16,,1.0,,1.0,1.0,7.0,3.0,1.0,,,,3.0,13.0,,,2.0,2.0,,
15,"Lawrence, Steven",11,3,2,13,2,1.0,,1.0,,4.0,,,,1.0,,5.0,8.0,,1.0,3.0,1.0,,
23,"Leppitsch, Justin",13,5,1,14,2,,1.0,4.0,5.0,,1.0,1.0,1.0,1.0,,5.0,8.0,,2.0,3.0,,,
11,"Lynch, Alastair",7,4,2,9,3,3.0,,1.0,,1.0,1.0,2.0,2.0,2.0,,7.0,2.0,4.0,4.0,,,,
4,"McRae, Craig",6,,3,9,1,,,2.0,,4.0,1.0,2.0,3.0,3.0,,6.0,3.0,,,2.0,1.0,,
7,"Molloy, Jarrod",4,1,2,6,3,,,2.0,,,1.0,,,4.0,,4.0,1.0,1.0,1.0,,,,
39,"Notting, Tim",2,,5,7,,1.0,,,,2.0,1.0,1.0,,,,6.0,1.0,,,1.0,,,
21,"OBree, Shane",10,5,4,14,,,,2.0,5.0,,4.0,,,1.0,,5.0,8.0,,,1.0,,,
6,"Power, Luke",8,,7,15,,3.0,,4.0,,4.0,1.0,1.0,3.0,1.0,,11.0,3.0,,,1.0,,,
22,"Scott, Chris",14,8,6,20,,,1.0,3.0,3.0,4.0,1.0,,1.0,1.0,,5.0,15.0,,,2.0,,,
13,"Voss, Brett",5,2,2,7,1,,,1.0,1.0,,,,1.0,,,2.0,4.0,,,,,,
33,"White, Darryl",11,6,4,15,,,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,,5.0,9.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,69,95,282,19,12.0,34.0,42.0,34.0,55.0,38.0,18.0,22.0,26.0,,125.0,148.0,11.0,13.0,24.0,8.0,,
Opposition,Opposition,185,79,121,306,10,13.0,36.0,26.0,31.0,51.0,41.0,30.0,26.0,22.0,,122.0,184.0,20.0,16.0,20.0,4.0,,
