Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 52d,13 (11-0-2 84.62%),4 (0.31),←,
20,"Brogan, Dean",28y 282d,100 (70-1-29 70.50%),31 (0.31),←,
7,"Burgoyne, Peter",29y 236d,207 (120-3-84 58.70%),185 (0.89),←,
8,"Burgoyne, Shaun",24y 336d,128 (88-0-40 68.75%),142 (1.11),←,
25,"Cassisi, Domenic",25y,106 (69-1-36 65.57%),44 (0.42),←,
30,"Chaplin, Troy",21y 211d,41 (24-1-16 59.76%),5 (0.12),←,
35,"Cornes, Chad",27y 314d,184 (116-1-67 63.32%),148 (0.80),←,
18,"Cornes, Kane",24y 260d,139 (89-1-49 64.39%),64 (0.46),←,
33,"Ebert, Brett",23y 308d,78 (43-1-34 55.77%),115 (1.47),←,
5,"Lade, Brendon",31y 74d,194 (112-3-79 58.51%),156 (0.80),←,
44,"Logan, Tom",22y 82d,19 (9-0-10 47.37%),4 (0.21),16 (9-0-7 56.25%),4 (0.25)
4,"Motlop, Daniel",25y 190d,75 (35-1-39 47.33%),103 (1.37),28 (15-0-13 53.57%),50 (1.79)
16,"Pearce, Danyle",21y 168d,49 (27-0-22 55.10%),32 (0.65),←,
36,"Pettigrew, Michael",22y 190d,55 (30-0-25 54.55%),22 (0.40),←,
15,"Rodan, David",23y 349d,89 (36-0-53 40.45%),71 (0.80),24 (17-0-7 70.83%),28 (1.17)
3,"Salopek, Steven",22y 93d,62 (36-0-26 58.06%),34 (0.55),←,
9,"Surjan, Jacob",22y 38d,46 (28-0-18 60.87%),7 (0.15),←,
28,"Thurstans, Toby",27y 39d,82 (53-1-28 65.24%),50 (0.61),←,
1,"Tredrea, Warren",28y 272d,209 (126-2-81 60.77%),455 (2.18),←,
2,"Wakelin, Darryl",33y 42d,260 (145-2-113 56.15%),12 (0.05),145 (92-1-52 63.79%),4 (0.03)
39,"Westhoff, Justin",20y 356d,15 (11-0-4 73.33%),34 (2.27),←,
21,"Wilson, Michael",30y 305d,187 (103-4-80 56.15%),51 (0.27),←,
Totals,Totals,25y 124d,2338 (1381-22-935 59.07%),1769 (0.76),,
C,"Williams, Mark",49y 32d,213 (129-2-82 61.03%),,←,
