Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",28y 143d,140 (75-0-65 53.57%),72 (0.51),←,
47,"Angwin, Laurence",20y 285d,3 (0-0-3 0.00%),4 (1.33),←,
42,"Beasy, Callan",21y 122d,5 (0-0-5 0.00%),2 (0.40),←,
29,"Beaumont, Simon",27y 218d,146 (72-0-74 49.32%),86 (0.59),←,
16,"Camporeale, Scott",27y 342d,185 (101-0-84 54.59%),167 (0.90),←,
13,"Davies, Justin",20y 12d,14 (3-0-11 21.43%),4 (0.29),←,
20,"Eccles, Andrew",24y 48d,54 (24-0-30 44.44%),24 (0.44),13 (2-0-11 15.38%),2 (0.15)
25,"Fevola, Brendan",22y 180d,57 (26-0-31 45.61%),110 (1.93),←,
45,"Franchina, Anthony",25y 281d,101 (49-0-52 48.51%),26 (0.26),←,
11,"French, Barnaby",27y 236d,77 (38-1-38 50.00%),22 (0.29),15 (4-0-11 26.67%),2 (0.13)
9,"Hickmott, Adrian",31y 111d,184 (104-0-80 56.52%),131 (0.71),134 (72-0-62 53.73%),107 (0.80)
33,"Houlihan, Ryan",21y 179d,70 (29-0-41 41.43%),65 (0.93),←,
27,"Hulme, Darren",26y 9d,99 (47-0-52 47.47%),50 (0.51),←,
43,"Koutoufides, Anthony",30y 182d,209 (120-1-88 57.66%),178 (0.85),←,
12,"Lappin, Matthew",27y 152d,164 (78-1-85 47.87%),169 (1.03),109 (50-0-59 45.87%),143 (1.31)
5,"McKay, Andrew",33y 5d,238 (131-1-106 55.25%),28 (0.12),←,
2,"McKernan, Corey",29y 212d,218 (125-0-93 57.34%),292 (1.34),36 (6-0-30 16.67%),59 (1.64)
37,"Norman, Karl",20y 50d,6 (1-0-5 16.67%),,←,
28,"Prendergast, Ian",22y 320d,26 (9-0-17 34.62%),7 (0.27),←,
32,"Thornton, Bret",19y 246d,26 (6-0-20 23.08%),1 (0.04),←,
30,"Waite, Jarrad",20y 165d,14 (3-0-11 21.43%),9 (0.64),←,
34,"Wiggins, Simon",20y 311d,34 (10-0-24 29.41%),10 (0.29),←,
Totals,Totals,24y 356d,2070 (1051-4-1015 50.77%),1457 (0.70),,
C,"Pagan, Denis",55y 298d,256 (154-0-102 60.16%),,16 (4-0-12 25.00%),
