Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",9,6,4,13,,1.0,,2.0,4.0,2.0,2.0,2.0,,1.0,,4.0,9.0,,1.0,3.0,,,73.0
31,"Chambers, Paul",1,3,4,5,,,9.0,1.0,,,2.0,2.0,,1.0,,2.0,3.0,,,2.0,,,44.0
35,"Chapman, Paul",8,3,4,12,1,2.0,,10.0,1.0,1.0,,,1.0,,,5.0,7.0,1.0,1.0,3.0,,,87.0
11,"Corey, Joel",11,1,8,19,,,,1.0,2.0,4.0,5.0,5.0,2.0,1.0,,10.0,8.0,,,3.0,,,87.0
44,"Enright, Corey",5,1,7,12,,,,1.0,2.0,,1.0,4.0,,2.0,,4.0,7.0,,,5.0,,,100.0
16,"Gardiner, Charlie",1,1,3,4,,,,1.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,,52.0
2,"Harley, Tom",15,6,6,21,,,,,5.0,3.0,2.0,1.0,1.0,1.0,,10.0,11.0,,,2.0,,,100.0
8,"Haynes, David",11,5,4,15,,,,1.0,3.0,3.0,2.0,3.0,,1.0,,4.0,12.0,1.0,1.0,,,,84.0
41,"Hunt, Josh",10,3,2,12,,,,4.0,1.0,3.0,,3.0,,1.0,,5.0,7.0,,1.0,2.0,,,79.0
28,"Johnson, David",10,8,3,13,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,11.0,,,2.0,2.0,,75.0
9,"Kelly, James",16,7,9,25,1,1.0,,4.0,2.0,6.0,4.0,4.0,1.0,2.0,,12.0,14.0,2.0,1.0,2.0,1.0,,100.0
18,"Kingsley, Kent",9,7,5,14,1,4.0,,2.0,,1.0,1.0,5.0,2.0,2.0,,6.0,6.0,2.0,4.0,1.0,,1.0,94.0
45,"Ling, Cameron",14,4,4,18,,,,2.0,1.0,4.0,2.0,5.0,,1.0,,5.0,13.0,1.0,,1.0,1.0,1.0,100.0
26,"McCarthy, Matthew",1,1,2,3,,,6.0,2.0,,,1.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,,52.0
32,"Moloney, Brent",12,6,1,13,,1.0,,1.0,,8.0,,3.0,,3.0,,2.0,11.0,1.0,,,,,79.0
21,"Mooney, Cameron",7,5,7,14,,2.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,,9.0,5.0,3.0,1.0,4.0,,1.0,100.0
22,"Playfair, Henry",4,4,3,7,,,7.0,,,1.0,1.0,2.0,2.0,2.0,,3.0,4.0,,,1.0,,,38.0
34,"Rahilly, James",8,3,7,15,,,,2.0,4.0,,,2.0,,,,3.0,12.0,,,1.0,1.0,,100.0
33,"Rooke, Max",4,3,2,6,,,,2.0,3.0,,,1.0,,1.0,,2.0,5.0,,,2.0,2.0,,98.0
30,"Scarlett, Matthew",8,1,3,11,,,,1.0,4.0,,,4.0,2.0,3.0,,5.0,6.0,,,2.0,,,100.0
6,"Spriggs, David",14,4,1,15,2,2.0,,3.0,1.0,4.0,,4.0,1.0,,,4.0,12.0,,,,,,82.0
10,"Tenace, Kane",11,2,1,12,1,,,,,6.0,3.0,2.0,,,,6.0,8.0,,,2.0,2.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,84,90,279,6,14.0,24.0,42.0,36.0,50.0,32.0,60.0,15.0,26.0,,108.0,174.0,11.0,11.0,41.0,9.0,3.0,
Opposition,Opposition,193,93,121,314,16,8.0,35.0,39.0,44.0,56.0,35.0,33.0,26.0,15.0,6.0,127.0,195.0,12.0,16.0,62.0,27.0,9.0,
