Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",4,2,3,7,,,1.0,,1.0,,1.0,,1.0,,,4.0,4.0,,,,,,45.0
16,"Brown, Leigh",4,1,,4,,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,5.0,,,100.0
2,"Colbert, Leigh",,,,,,,1.0,,,,,1.0,,,,,,,,,,,22.0
6,"Grant, Shannon",5,1,7,12,,,,2.0,,3.0,3.0,1.0,,1.0,,7.0,5.0,,,1.0,,,93.0
31,"Hale, David",,,1,1,,,6.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,41.0
4,"Harris, Daniel",8,4,12,20,1,,,7.0,1.0,4.0,6.0,,,,,9.0,11.0,,,2.0,,1.0,98.0
29,"Harvey, Brent",12,8,8,20,,2.0,,1.0,1.0,6.0,2.0,2.0,,,,6.0,15.0,1.0,1.0,1.0,4.0,1.0,88.0
21,"Jones, Corey",18,8,1,19,3,4.0,2.0,6.0,,7.0,4.0,3.0,3.0,,,12.0,9.0,1.0,4.0,,1.0,1.0,100.0
34,"King, David",7,4,6,13,,,,,2.0,4.0,1.0,,1.0,,,2.0,8.0,,,,5.0,,73.0
35,"Makepeace, Troy",12,3,4,16,,,,1.0,5.0,1.0,2.0,,1.0,,,7.0,6.0,,,5.0,,1.0,100.0
5,"McKernan, Corey",6,5,5,11,1,1.0,19.0,3.0,,3.0,1.0,,,,,2.0,7.0,1.0,2.0,1.0,,,100.0
19,"Motlop, Daniel",9,4,3,12,3,2.0,3.0,6.0,,4.0,4.0,3.0,2.0,1.0,,8.0,5.0,1.0,3.0,4.0,3.0,,100.0
20,"Petrie, Drew",10,8,3,13,2,1.0,2.0,2.0,1.0,3.0,1.0,,,,,6.0,7.0,3.0,4.0,,,2.0,100.0
3,"Rawlings, Brady",4,2,3,7,1,,,,,1.0,,2.0,,,,2.0,5.0,,1.0,,,,96.0
26,"Rocca, Saverio",4,3,,4,3,,2.0,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,3.0,,,1.0,100.0
7,"Simpson, Adam",16,6,6,22,,,3.0,3.0,,7.0,5.0,2.0,1.0,,,8.0,12.0,1.0,,2.0,2.0,1.0,92.0
9,"Sinclair, Jess",16,4,1,17,,2.0,,4.0,4.0,3.0,,1.0,1.0,1.0,,5.0,12.0,1.0,1.0,4.0,1.0,,88.0
10,"Stevens, Anthony",11,5,2,13,,,,2.0,5.0,,,1.0,,,,4.0,9.0,,,2.0,1.0,,65.0
12,"Stevens, Michael",1,,1,2,,,,,,1.0,,,,,,,2.0,,,1.0,,,43.0
14,"Urch, Callum",4,2,1,5,,1.0,,,,1.0,,2.0,,2.0,,2.0,3.0,,1.0,3.0,1.0,,59.0
36,"Watt, Shannon",6,2,3,9,,,,,5.0,,,,,,,4.0,4.0,1.0,,4.0,,,100.0
8,"Wells, Daniel",15,9,7,22,1,2.0,,3.0,3.0,7.0,2.0,1.0,,1.0,2.0,7.0,16.0,,,1.0,3.0,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,81,77,249,15,16.0,40.0,43.0,29.0,57.0,32.0,22.0,12.0,9.0,2.0,99.0,144.0,11.0,20.0,37.0,21.0,8.0,
Opposition,Opposition,185,93,137,322,21,10.0,34.0,25.0,41.0,50.0,41.0,35.0,9.0,12.0,4.0,113.0,211.0,10.0,19.0,54.0,14.0,13.0,
