St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 150d,51 (32-0-19 62.75%),20 (0.39),39 (24-0-15 61.54%),17 (0.44)
14,"Ball, Luke",22y 80d,82 (51-0-31 62.20%),43 (0.52),←,
27,"Blake, Jason",25y 151d,89 (43-1-45 48.88%),20 (0.22),←,
16,"Clarke, Raphael",20y 323d,18 (12-0-6 66.67%),3 (0.17),←,
3,"Clarke, Xavier",22y 319d,75 (39-1-35 52.67%),33 (0.44),←,
26,"Dal Santo, Nick",22y 172d,94 (52-1-41 55.85%),49 (0.52),←,
22,"Fiora, Aaron",25y 116d,107 (49-0-58 45.79%),43 (0.40),29 (16-0-13 55.17%),18 (0.62)
25,"Fisher, Sam",24y 34d,47 (31-0-16 65.96%),4 (0.09),←,
9,"Gehrig, Fraser",30y 163d,231 (122-1-108 53.03%),465 (2.01),116 (59-0-57 50.86%),306 (2.64)
18,"Goddard, Brendon",21y 85d,79 (49-0-30 62.03%),24 (0.30),←,
15,"Gram, Jason",22y 108d,28 (16-0-12 57.14%),9 (0.32),26 (15-0-11 57.69%),9 (0.35)
33,"Gwilt, James",20y 2d,5 (3-0-2 60.00%),2 (0.40),←,
35,"Harvey, Robert",34y 357d,336 (167-3-166 50.15%),198 (0.59),←,
8,"Hudghton, Max",29y 345d,191 (86-2-103 45.55%),14 (0.07),←,
23,"Koschitzke, Justin",23y 327d,74 (37-0-37 50.00%),63 (0.85),←,
44,"Milne, Stephen",26y 158d,115 (54-1-60 47.39%),233 (2.03),←,
11,"Montagna, Leigh",22y 284d,48 (30-0-18 62.50%),39 (0.81),←,
1,"Peckett, Justin",33y 312d,249 (113-2-134 45.78%),49 (0.20),←,
12,"Riewoldt, Nick",23y 300d,110 (54-1-55 49.55%),204 (1.85),←,
29,"Rix, Michael",25y 217d,7 (6-0-1 85.71%),1 (0.14),←,
4,"Thompson, Andrew",33y 296d,208 (96-2-110 46.63%),93 (0.45),←,
13,"Voss, Brett",28y 172d,155 (77-2-76 50.32%),57 (0.37),120 (58-1-61 48.75%),46 (0.38)
Totals,Totals,25y 253d,2399 (1219-17-1163 50.81%),1666 (0.69),,
C,"Thomas, Grant",48y 180d,119 (61-1-57 51.68%),,←,
