Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 320d,9 (3-0-6 33.33%),,←,
2,"Bellchambers, Tom",23y 271d,45 (16-1-28 36.67%),25 (0.56),←,
22,"Carlisle, Jake",21y 187d,30 (14-0-16 46.67%),7 (0.23),←,
12,"Crameri, Stewart",24y 239d,43 (22-1-20 52.33%),73 (1.70),←,
29,"Davey, Alwyn",28y 326d,88 (41-1-46 47.16%),106 (1.20),←,
15,"Dempsey, Courtenay",25y 221d,76 (31-2-43 42.11%),19 (0.25),←,
31,"Fletcher, Dustin",37y 334d,367 (216-5-146 59.54%),69 (0.19),←,
9,"Goddard, Brendon",27y 321d,207 (128-3-76 62.56%),106 (0.51),2 (2-0-0 100.00%),2 (1.00)
21,"Heppell, Dyson",20y 327d,45 (23-1-21 52.22%),8 (0.18),←,
1,"Hibberd, Michael",23y 93d,24 (13-0-11 54.17%),2 (0.08),←,
39,"Hocking, Heath",25y 100d,82 (38-2-42 47.56%),29 (0.35),←,
26,"Hooker, Cale",24y 175d,68 (28-1-39 41.91%),5 (0.07),←,
40,"Howlett, Ben",24y 167d,59 (29-1-29 50.00%),27 (0.46),←,
18,"Hurley, Michael",22y 309d,65 (29-2-34 46.15%),77 (1.18),←,
38,"Kommer, Nick",22y 190d,2 (2-0-0 100.00%),1 (0.50),←,
17,"Melksham, Jake",21y 220d,61 (27-1-33 45.08%),27 (0.44),←,
20,"Merrett, Jackson",20y 38d,3 (2-0-1 66.67%),2 (0.67),←,
23,"Myers, David",23y 280d,47 (21-0-26 44.68%),12 (0.26),←,
30,"Ryder, Paddy",25y 23d,134 (59-3-72 45.15%),88 (0.66),←,
5,"Stanton, Brent",26y 340d,184 (74-3-107 41.03%),119 (0.65),←,
4,"Watson, Jobe",28y 57d,156 (65-3-88 42.63%),83 (0.53),←,
11,"Zaharakis, David",23y 44d,68 (33-1-34 49.26%),64 (0.94),←,
Totals,Totals,24y 341d,1863 (914-31-918 49.06%),949 (0.51),,
C,"Hird, James",40y 61d,47 (24-1-22 52.13%),,←,
