Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",20y 114d,25 (9-1-15 38.00%),8 (0.32),←,
31,"Chambers, Paul",21y 278d,17 (6-0-11 35.29%),3 (0.18),←,
35,"Chapman, Paul",22y 143d,52 (21-1-30 41.35%),43 (0.83),←,
11,"Corey, Joel",22y 39d,62 (25-1-36 41.13%),20 (0.32),←,
44,"Enright, Corey",22y 195d,56 (22-1-33 40.18%),11 (0.20),←,
7,"Graham, Ben",30y 146d,197 (105-2-90 53.81%),107 (0.54),←,
2,"Harley, Tom",25y 253d,92 (44-2-46 48.91%),7 (0.08),91 (43-2-46 48.35%),6 (0.07)
8,"Haynes, David",22y 291d,47 (20-2-25 44.68%),43 (0.91),1 (0-0-1 0.00%),
41,"Hunt, Josh",22y 13d,16 (7-0-9 43.75%),1 (0.06),←,
9,"Kelly, James",20y 89d,34 (12-1-21 36.76%),14 (0.41),←,
18,"Kingsley, Kent",25y 183d,66 (33-0-33 50.00%),124 (1.88),54 (22-0-32 40.74%),114 (2.11)
45,"Ling, Cameron",23y 29d,66 (29-2-35 45.45%),26 (0.39),←,
26,"McCarthy, Matthew",22y 104d,14 (5-1-8 39.29%),15 (1.07),←,
39,"Milburn, Darren",26y 347d,121 (54-0-67 44.63%),49 (0.40),←,
21,"Mooney, Cameron",24y 183d,62 (31-1-30 50.81%),49 (0.79),51 (21-1-29 42.16%),47 (0.92)
22,"Playfair, Henry",21y 65d,7 (2-1-4 35.71%),3 (0.43),←,
34,"Rahilly, James",24y 286d,79 (30-2-47 39.24%),11 (0.14),←,
15,"Riccardi, Peter",31y 101d,242 (132-3-107 55.17%),254 (1.05),←,
33,"Rooke, Max",22y 99d,34 (12-1-21 36.76%),4 (0.12),←,
27,"Sanderson, Brenton",30y 29d,182 (86-3-93 48.08%),32 (0.18),172 (84-3-85 49.71%),27 (0.16)
30,"Scarlett, Matthew",24y 296d,92 (43-1-48 47.28%),8 (0.09),←,
6,"Spriggs, David",23y 62d,60 (25-2-33 43.33%),18 (0.30),←,
Totals,Totals,24y 36d,1623 (753-28-842 46.40%),850 (0.52),,
C,"Thompson, Mark",40y 129d,90 (39-2-49 44.44%),,←,
