Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 218d,41 (27-0-14 65.85%),9 (0.22),←,
24,"Bews, Jed",27y 131d,109 (64-2-43 59.63%),13 (0.12),←,
46,"Blicavs, Mark",30y 27d,185 (122-2-61 66.49%),41 (0.22),←,
5,"Cameron, Jeremy",28y 23d,172 (78-3-91 46.22%),430 (2.50),1 (1-0-0 100.00%),3 (3.00)
6,"Clark, Jordan",20y 190d,27 (18-0-9 66.67%),15 (0.56),←,
45,"Close, Brad",22y 268d,11 (8-0-3 72.73%),4 (0.36),←,
40,"Dahlhaus, Luke",28y 246d,200 (101-0-99 50.50%),133 (0.67),46 (31-0-15 67.39%),23 (0.50)
22,"Duncan, Mitch",29y 318d,227 (162-1-64 71.59%),163 (0.72),←,
29,"Guthrie, Cameron",28y 248d,188 (123-2-63 65.96%),60 (0.32),←,
26,"Hawkins, Tom",32y 277d,283 (201-2-80 71.38%),616 (2.18),←,
25,"Henderson, Lachie",31y 131d,191 (99-2-90 52.36%),116 (0.61),74 (49-1-24 66.89%),12 (0.16)
38,"Henry, Jack",22y 238d,71 (46-0-25 64.79%),14 (0.20),←,
8,"Kolodjashnij, Jake",25y 258d,116 (75-2-39 65.52%),,←,
27,"Menegola, Sam",29y 48d,90 (57-1-32 63.89%),68 (0.76),←,
32,"Miers, Gryan",22y 25d,52 (35-0-17 67.31%),53 (1.02),←,
42,"OConnor, Mark",24y 97d,56 (36-0-20 64.29%),4 (0.07),←,
3,"Parfitt, Brandan",22y 362d,77 (54-0-23 70.13%),36 (0.47),←,
23,"Rohan, Gary",29y 321d,148 (99-1-48 67.23%),149 (1.01),42 (29-0-13 69.05%),53 (1.26)
14,"Selwood, Joel",32y 333d,316 (230-1-85 72.94%),164 (0.52),←,
7,"Smith, Isaac",32y 115d,216 (148-1-67 68.75%),170 (0.79),6 (4-0-2 66.67%),5 (0.83)
1,"Stanley, Rhys",30y 144d,150 (82-1-67 55.00%),97 (0.65),92 (61-1-30 66.85%),57 (0.62)
44,"Stewart, Tom",28y 40d,92 (60-0-32 65.22%),3 (0.03),←,
2,"Tuohy, Zach",31y 135d,210 (104-2-104 50.00%),71 (0.34),90 (56-1-33 62.78%),31 (0.34)
Totals,Totals,27y 262d,3228 (2029-23-1176 62.86%),2429 (0.75),,
C,"Scott, Chris",44y 356d,242 (166-2-74 69.01%),,←,
