Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",26y 15d,94 (44-0-50 46.81%),23 (0.24),←,
14,"Connell, Matthew",23y 16d,23 (10-0-13 43.48%),6 (0.26),20 (8-0-12 40.00%),6 (0.30)
37,"Edwards, Tyson",19y 13d,10 (4-0-6 40.00%),1 (0.10),←,
34,"Hart, Ben",21y 41d,83 (39-1-43 47.59%),19 (0.23),←,
35,"Jameson, Rod",25y 50d,91 (46-1-44 51.10%),82 (0.90),←,
2,"Jarman, Andrew",29y 217d,91 (44-1-46 48.90%),58 (0.64),←,
27,"Liptak, Matthew",25y 111d,79 (40-1-38 51.27%),97 (1.23),←,
18,"Maynard, Rodney",28y 332d,79 (35-1-43 44.94%),22 (0.28),←,
8,"McCartney, Jason",21y 158d,56 (28-0-28 50.00%),40 (0.71),18 (8-0-10 44.44%),12 (0.67)
10,"McDermott, Chris",31y 288d,106 (51-1-54 48.58%),25 (0.24),←,
23,"McLeod, Andrew",19y 15d,13 (6-0-7 46.15%),17 (1.31),←,
6,"Modra, Tony",26y 171d,64 (29-1-34 46.09%),249 (3.89),←,
16,"Pesch, Nick",21y 55d,20 (8-0-12 40.00%),13 (0.65),←,
15,"Pittman, David",26y 177d,54 (23-1-30 43.52%),9 (0.17),←,
32,"Ricciuto, Mark",20y 72d,59 (26-1-32 44.92%),46 (0.78),←,
5,"Robran, Matthew",24y 153d,25 (12-0-13 48.00%),14 (0.56),18 (8-0-10 44.44%),9 (0.50)
7,"Smart, Nigel",26y 90d,96 (45-1-50 47.40%),52 (0.54),←,
4,"Tasker, Sean",27y 62d,42 (18-0-24 42.86%),15 (0.36),←,
12,"Tregenza, Simon",24y 163d,83 (40-1-42 48.80%),14 (0.17),←,
49,"Viska, Mark",24y 112d,25 (13-0-12 52.00%),1 (0.04),←,
33,"Weidemann, Wayne",28y 302d,61 (28-1-32 46.72%),23 (0.38),←,
Totals,Totals,24y 281d,1254 (589-12-653 46.97%),826 (0.66),,
C,"Shaw, Robert",40y 225d,106 (36-0-70 33.96%),,20 (8-0-12 40.00%),
