Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",5,3,3,8,,,,1.0,2.0,1.0,1.0,2.0,,1.0,,2.0,7.0,,,,1.0,,75.0
25,"Chaplin, Troy",14,8,4,18,,,,,2.0,1.0,,,2.0,,,6.0,11.0,2.0,,7.0,,,99.0
9,"Cotchin, Trent",16,5,11,27,1,2.0,,1.0,1.0,5.0,2.0,3.0,,2.0,2.0,14.0,13.0,,1.0,1.0,,1.0,86.0
3,"Deledio, Brett",15,6,8,23,1,,,1.0,,10.0,2.0,2.0,2.0,1.0,,12.0,13.0,2.0,1.0,3.0,,2.0,92.0
10,"Edwards, Shane",9,4,7,16,,1.0,,2.0,1.0,1.0,4.0,4.0,2.0,,,12.0,5.0,1.0,1.0,1.0,,1.0,77.0
5,"Ellis, Brandon",13,4,11,24,1,,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,,7.0,16.0,,,,,,91.0
22,"Gordon, Nathan",6,3,6,12,1,1.0,,3.0,,4.0,1.0,2.0,,2.0,,5.0,7.0,1.0,1.0,,,,87.0
24,"Griffiths, Ben",4,3,8,12,,,10.0,2.0,1.0,1.0,1.0,3.0,,3.0,,6.0,7.0,,,2.0,,1.0,82.0
6,"Grigg, Shaun",17,6,7,24,,1.0,,,2.0,5.0,6.0,2.0,,1.0,,8.0,15.0,,,,,,83.0
2,"Grimes, Dylan",5,2,3,8,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,5.0,3.0,1.0,,4.0,,,83.0
14,"Houli, Bachar",9,5,5,14,,,,2.0,1.0,,,1.0,,,,1.0,13.0,,,,,,80.0
28,"Hunt, Taylor",5,3,7,12,,,,3.0,1.0,,,1.0,,1.0,,3.0,10.0,,,2.0,,,88.0
48 ↓,"Lambert, Kane",5,,4,9,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,4.0,5.0,,,1.0,,,76.0
20,"Maric, Ivan",10,2,2,12,1,,17.0,4.0,,1.0,2.0,2.0,4.0,1.0,,7.0,3.0,,,3.0,,,83.0
4,"Martin, Dustin",13,4,11,24,,,,2.0,3.0,5.0,2.0,6.0,,4.0,,5.0,19.0,,,1.0,,2.0,76.0
33 ↑,"McIntosh, Kamdyn",4,1,1,5,,,,2.0,2.0,,,,,,,4.0,1.0,,,,,,15.0
26,"Miles, Anthony",22,5,7,29,1,,,7.0,3.0,4.0,6.0,3.0,5.0,,,12.0,16.0,1.0,,,,1.0,82.0
1,"Newman, Chris",4,3,6,10,1,,,2.0,1.0,1.0,1.0,,,,,3.0,8.0,,,4.0,,,89.0
18,"Rance, Alex",13,8,9,22,,,,2.0,9.0,2.0,,2.0,,1.0,,9.0,11.0,1.0,,10.0,,,99.0
8,"Riewoldt, Jack",10,9,3,13,6,1.0,,3.0,1.0,1.0,,,1.0,,3.0,5.0,9.0,2.0,6.0,3.0,,,87.0
29,"Vickery, Ty",11,8,5,16,1,1.0,6.0,,1.0,3.0,,1.0,,,,5.0,11.0,2.0,4.0,4.0,,1.0,90.0
31,"Vlastuin, Nick",9,5,11,20,,,,1.0,1.0,3.0,1.0,,3.0,,,11.0,9.0,,,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,97,139,358,14,11.0,33.0,40.0,39.0,55.0,33.0,37.0,21.0,20.0,5.0,146.0,212.0,13.0,14.0,47.0,1.0,10.0,
Opposition,Opposition,195,91,164,359,11,11.0,35.0,60.0,36.0,57.0,34.0,53.0,21.0,21.0,1.0,122.0,236.0,10.0,13.0,43.0,1.0,9.0,
