Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 194d,33 (23-0-10 69.70%),10 (0.30),←,
21,"Bradley, Craig",32y 320d,244 (155-2-87 63.93%),183 (0.75),←,
20,"Brown, Fraser",26y 20d,121 (74-1-46 61.57%),78 (0.64),←,
16,"Camporeale, Scott",21y 27d,46 (36-0-10 78.26%),31 (0.67),←,
39,"Christou, Ang",24y 235d,96 (69-1-26 72.40%),17 (0.18),←,
6,"Clape, Matt",27y 102d,69 (53-0-16 76.81%),55 (0.80),40 (32-0-8 80.00%),41 (1.02)
34,"De Iulio, Ron",24y 145d,60 (40-0-20 66.67%),52 (0.87),←,
35,"Dean, Peter",31y 182d,214 (138-1-75 64.72%),29 (0.14),←,
13,"Hanna, Mil",30y 155d,182 (107-2-73 59.34%),81 (0.45),←,
17,"Heaver, Brent",25y 84d,76 (53-1-22 70.39%),118 (1.55),64 (44-1-19 69.53%),106 (1.66)
9,"Hickmott, Adrian",24y 161d,71 (46-0-25 64.79%),36 (0.51),21 (14-0-7 66.67%),12 (0.57)
4,"Kernahan, Stephen",33y 6d,234 (149-2-83 64.10%),709 (3.03),←,
43,"Koutoufides, Anthony",23y 233d,84 (57-1-26 68.45%),54 (0.64),←,
44,"Madden, Justin",35y 99d,331 (211-2-118 64.05%),190 (0.57),286 (181-2-103 63.64%),170 (0.59)
22,"Manton, Glenn",23y 98d,56 (38-0-18 67.86%),13 (0.23),35 (27-0-8 77.14%),9 (0.26)
5,"McKay, Andrew",26y 55d,85 (61-1-23 72.35%),16 (0.19),←,
18,"Murphy, Justin",20y 136d,27 (19-0-8 70.37%),28 (1.04),15 (10-0-5 66.67%),19 (1.27)
7,"Ratten, Brett",25y 58d,120 (77-0-43 64.17%),30 (0.25),←,
1,"Silvagni, Stephen",29y 99d,211 (140-1-70 66.59%),127 (0.60),←,
11,"Spalding, Earl",31y 180d,206 (140-1-65 68.20%),169 (0.82),97 (70-1-26 72.68%),106 (1.09)
32,"Whitehead, Adrian",21y 13d,48 (39-0-9 81.25%),10 (0.21),←,
Totals,Totals,26y 211d,2614 (1725-16-873 65.99%),2036 (0.78),,
C,"Parkin, David",53y 361d,422 (256-2-164 60.90%),,259 (169-2-88 65.64%),
