Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 55d,133 (85-1-47 64.29%),8 (0.06),115 (78-1-36 68.26%),4 (0.03)
20,"Brogan, Dean",26y 264d,67 (49-1-17 73.88%),29 (0.43),←,
7,"Burgoyne, Peter",27y 218d,173 (102-3-68 59.83%),172 (0.99),←,
8,"Burgoyne, Shaun",22y 318d,81 (63-0-18 77.78%),84 (1.04),←,
25,"Cassisi, Domenic",22y 347d,66 (47-1-18 71.97%),31 (0.47),←,
30,"Chaplin, Troy",19y 193d,8 (5-1-2 68.75%),,←,
35,"Cornes, Chad",25y 296d,140 (92-1-47 66.07%),118 (0.84),←,
18,"Cornes, Kane",22y 242d,92 (64-1-27 70.11%),46 (0.50),←,
17,"Dew, Stuart",26y 17d,159 (94-3-62 60.06%),227 (1.43),←,
10,"Francou, Josh",31y 28d,155 (81-4-70 53.55%),72 (0.46),←,
29,"Kingsley, Adam",30y 15d,164 (97-3-64 60.06%),47 (0.29),←,
5,"Lade, Brendon",29y 56d,147 (87-3-57 60.20%),123 (0.84),←,
22,"Mahoney, Josh",27y 308d,66 (35-0-31 53.03%),53 (0.80),36 (25-0-11 69.44%),43 (1.19)
3,"Montgomery, Brett",32y 95d,185 (118-3-64 64.59%),105 (0.57),125 (78-2-45 63.20%),51 (0.41)
41,"Pearce, Danyle",19y 150d,6 (4-0-2 66.67%),5 (0.83),←,
36,"Pettigrew, Michael",20y 172d,14 (8-0-6 57.14%),10 (0.71),←,
15,"Pickett, Byron",28y 24d,174 (115-0-59 66.09%),161 (0.93),54 (41-0-13 75.93%),80 (1.48)
31,"Salopek, Steven",20y 75d,26 (18-0-8 69.23%),11 (0.42),←,
16,"Tredrea, Warren",26y 254d,178 (108-2-68 61.24%),409 (2.30),←,
2,"Wakelin, Darryl",31y 24d,225 (129-2-94 57.78%),12 (0.05),110 (76-1-33 69.55%),4 (0.04)
42,"Walsh, Peter",29y 42d,126 (63-1-62 50.40%),34 (0.27),22 (12-1-9 56.82%),3 (0.14)
4,"Wanganeen, Gavin",32y 78d,298 (179-6-113 61.07%),200 (0.67),171 (106-3-62 62.87%),137 (0.80)
Totals,Totals,26y 165d,2683 (1643-36-1004 61.24%),1957 (0.73),,
C,"Williams, Mark",47y 14d,166 (104-2-60 63.25%),,←,
