Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Allan, Edward",21y 55d,13 (10-1-2 80.77%),2 (0.15),←,
14,"Cameron, Darcy",30y 2d,113 (67-3-43 60.62%),67 (0.59),112 (67-3-42 61.16%),67 (0.60)
46,"Cox, Mason",34y 128d,137 (84-2-51 62.04%),125 (0.91),←,
25,"Crisp, Jack",31y 291d,267 (148-4-115 56.18%),94 (0.35),249 (141-4-104 57.43%),84 (0.34)
7,"Daicos, Josh",26y 236d,144 (87-3-54 61.46%),67 (0.47),←,
35,"Daicos, Nick",22y 198d,88 (61-2-25 70.45%),57 (0.65),←,
43,"Dean, Charlie",24y 31d,10 (4-1-5 45.00%),,←,
5,"Elliott, Jamie",32y 333d,212 (132-3-77 62.97%),333 (1.57),←,
32,"Hoskin-Elliott, Will",31y 321d,239 (124-3-112 52.51%),196 (0.82),187 (112-3-72 60.70%),154 (0.82)
1,"Lipinski, Patrick",27y 3d,134 (83-2-49 62.69%),69 (0.51),78 (52-2-24 67.95%),39 (0.50)
44,"Long, Ned",22y 165d,30 (17-0-13 56.67%),9 (0.30),25 (17-0-8 68.00%),8 (0.32)
37,"Markov, Oleg",29y 73d,92 (48-0-44 52.17%),8 (0.09),41 (26-0-15 63.41%),3 (0.07)
4,"Maynard, Brayden",28y 303d,222 (121-4-97 55.41%),24 (0.11),←,
31,"McCreery, Beau",24y 92d,92 (60-2-30 66.30%),58 (0.63),←,
11,"McStay, Daniel",30y 26d,193 (101-0-92 52.33%),182 (0.94),32 (23-0-9 71.88%),44 (1.38)
41,"Mihocek, Brody",32y 166d,152 (93-3-56 62.17%),261 (1.72),←,
30,"Moore, Darcy",29y 176d,188 (103-4-81 55.85%),67 (0.36),←,
10,"Pendlebury, Scott",37y 194d,419 (255-5-159 61.46%),204 (0.49),←,
12,"Perryman, Harry",26y 213d,147 (82-1-64 56.12%),32 (0.22),18 (14-0-4 77.78%),4 (0.22)
3,"Quaynor, Isaac",25y 186d,126 (76-2-48 61.11%),5 (0.04),←,
8,"Schultz, Lachie",27y 232d,119 (59-3-57 50.84%),132 (1.11),29 (16-2-11 58.62%),31 (1.07)
22,"Sidebottom, Steele",34y 199d,347 (211-6-130 61.67%),203 (0.59),←,
33,"Sullivan, Lachlan",27y 298d,23 (17-1-5 76.09%),8 (0.35),←,
Totals,Totals,28y 234d,3507 (2043-55-1409 58.25%),2203 (0.63),,
C,"McRae, Craig",51y 301d,92 (64-2-26 70.65%),,←,
