Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",24y 218d,84 (33-0-51 39.29%),23 (0.27),2 (0-0-2 0.00%),
41,"Banfield, Bailey",22y 108d,29 (10-0-19 34.48%),8 (0.28),←,
34,"Bewley, Brett",25y 60d,9 (4-0-5 44.44%),1 (0.11),←,
8,"Brayshaw, Andrew",20y 218d,41 (15-0-26 36.59%),12 (0.29),←,
5,"Cerra, Adam",20y 250d,43 (16-0-27 37.21%),9 (0.21),←,
33,"Colyer, Travis",28y 294d,99 (47-1-51 47.98%),60 (0.61),12 (4-0-8 33.33%),6 (0.50)
6,"Conca, Reece",27y 306d,128 (67-1-60 52.73%),25 (0.20),24 (9-0-15 37.50%),2 (0.08)
36,"Cox, Brennan",21y 305d,36 (11-0-25 30.56%),27 (0.75),←,
4,"Darcy, Sean",22y 1d,28 (7-0-21 25.00%),7 (0.25),←,
44,"Duman, Taylin",22y 56d,26 (10-0-16 38.46%),1 (0.04),←,
7,"Fyfe, Nat",28y 269d,175 (93-1-81 53.43%),151 (0.86),←,
15,"Hughes, Ethan",25y 189d,52 (18-0-34 34.62%),4 (0.08),←,
37,"Lobb, Rory",27y 125d,91 (49-2-40 54.95%),79 (0.87),17 (7-0-10 41.18%),15 (0.88)
2,"Logue, Griffin",22y 61d,25 (8-0-17 32.00%),1 (0.04),←,
3,"Matera, Brandon",28y 94d,140 (46-1-93 33.21%),168 (1.20),39 (15-0-24 38.46%),44 (1.13)
16,"Mundy, David",34y 329d,317 (160-1-156 50.63%),137 (0.43),←,
13,"Ryan, Luke",24y 128d,51 (18-0-33 35.29%),3 (0.06),←,
28,"Schultz, Lachie",22y 196d,9 (2-0-7 22.22%),5 (0.56),←,
20,"Taberner, Matthew",26y 362d,73 (33-0-40 45.21%),78 (1.07),←,
18,"Tucker, Darcy",23y 142d,72 (22-0-50 30.56%),29 (0.40),←,
10,"Walters, Michael",29y 158d,153 (75-1-77 49.35%),264 (1.73),←,
26,"Young, Hayden",19y 63d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 345d,1682 (744-8-930 44.23%),1092 (0.65),,
C,"Longmuir, Justin",39y 144d,2 (0-0-2 0.00%),,←,
