North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Anderson, Stuart",6,,6,12,,2.0,,5.0,,,,,,,,,,,,,,,
11,"Archer, Glenn",6,3,6,12,,,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Armstrong, Matt",3,,1,4,,1.0,,,,,,,,,,,,,,,,,
26,"Bell, Peter",9,4,6,15,3,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
12,"Blakey, John",11,4,12,23,,,,,,,,,1.0,2.0,,,,,,,,,
16,"Capuano, Mathew",4,2,4,8,,,3.0,,,,,,1.0,1.0,,,,,,,,,
18,"Carey, Wayne",7,4,8,15,2,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Crocker, Darren",10,5,1,11,5,3.0,,2.0,,,,,,,2.0,,,,,,,,
25,"Daniltchenko, Jason",9,4,10,19,1,1.0,,6.0,,,,,2.0,,,,,,,,,,
6,"Fairley, Ian",9,3,2,11,,,,1.0,,,,,,1.0,,,,,,,,,
17,"Freeborn, Glenn",4,1,3,7,,2.0,,3.0,,,,,,,,,,,,,,,
34,"King, David",13,1,4,17,,,,4.0,,,,,,,,,,,,,,,
7,"Laidley, Dani",9,,9,18,,,,,,,,,,2.0,,,,,,,,,
4,"Martyn, Mick",5,3,5,10,,,,,,,,,2.0,,,,,,,,,,
31,"McKernan, Corey",18,10,6,24,1,3.0,12.0,,,,,,4.0,2.0,3.0,,,,,,,,
22,"Roberts, Mark",12,3,8,20,2,2.0,5.0,2.0,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",14,1,8,22,,,,1.0,,,,,,,,,,,,,,,
8,"Scott, Robert",14,2,8,22,2,1.0,,2.0,,,,,,1.0,,,,,,,,,
24,"Sholl, Craig",14,4,9,23,1,3.0,,2.0,,,,,1.0,,,,,,,,,,
37,"Simpson, Adam",5,1,1,6,,,,1.0,,,,,,1.0,,,,,,,,,
10,"Stevens, Anthony",14,2,4,18,3,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,57,121,317,20,24.0,20.0,37.0,,,,,16.0,17.0,5.0,,,,,,,,
Opposition,Opposition,161,56,80,241,14,5.0,15.0,31.0,,,,,17.0,16.0,1.0,,,,,,,,
