St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",5,3,1,6,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,3.0,4.0,,,3.0,,,75.0
15,"Billings, Jack",11,2,7,18,,,,2.0,,3.0,2.0,5.0,1.0,1.0,,3.0,15.0,,,4.0,,,90.0
16,"Butler, Dan",8,,1,9,1,1.0,,3.0,,,1.0,3.0,,1.0,,2.0,2.0,,,1.0,,,85.0
11,"Clark, Hunter",10,4,14,24,,,,3.0,1.0,4.0,5.0,,,,,12.0,12.0,,,,,,84.0
1,"Coffield, Nick",9,3,6,15,,,,,3.0,,,4.0,2.0,2.0,,3.0,10.0,,,3.0,,,83.0
14,"Geary, Jarryn",10,3,3,13,,,,2.0,2.0,2.0,4.0,2.0,,1.0,,6.0,7.0,1.0,,6.0,,,80.0
8,"Hill, Bradley",11,5,3,14,,1.0,,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,12.0,,,1.0,,1.0,75.0
40,"Hind, Nick",4,,3,7,,1.0,,4.0,,2.0,2.0,1.0,,1.0,,4.0,2.0,,,3.0,,,64.0
20,"Howard, Dougal",10,4,4,14,,,,1.0,4.0,,,1.0,2.0,,,4.0,6.0,,,12.0,,,100.0
3,"Jones, Zak",7,1,8,15,,3.0,,2.0,,4.0,1.0,4.0,3.0,1.0,,10.0,5.0,,1.0,,1.0,,84.0
25,"Kent, Dean",,,2,2,,,,2.0,,,,3.0,1.0,,,4.0,,,,2.0,,,71.0
12,"King, Max",6,2,3,9,,4.0,2.0,,,1.0,,2.0,,,,6.0,3.0,1.0,1.0,,,,86.0
21,"Long, Ben",1,,8,9,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,5.0,5.0,,,3.0,1.0,,82.0
13,"Lonie, Jack",4,,7,11,1,,,5.0,,2.0,,2.0,,,,6.0,4.0,,,2.0,,,85.0
19,"Marshall, Rowan",7,1,4,11,1,,12.0,2.0,,2.0,3.0,6.0,1.0,2.0,,8.0,2.0,,,3.0,,,82.0
28,"Membrey, Tim",8,4,3,11,1,,1.0,3.0,,5.0,,1.0,,,,7.0,5.0,1.0,,1.0,,,91.0
33,"Paton, Ben",12,4,,12,,,,1.0,6.0,2.0,,3.0,1.0,1.0,,5.0,8.0,,,4.0,,,83.0
6,"Ross, Sebastian",6,,12,18,1,,,5.0,,1.0,5.0,6.0,,1.0,,10.0,8.0,,,1.0,,,77.0
18,"Ryder, Paddy",10,4,3,13,1,1.0,22.0,4.0,,5.0,3.0,2.0,2.0,,,6.0,6.0,,2.0,5.0,,,78.0
35,"Sinclair, Jack",12,1,7,19,,,,3.0,3.0,3.0,4.0,2.0,,,,7.0,11.0,,,,1.0,,70.0
9,"Steele, Jack",16,3,10,26,,,,6.0,1.0,5.0,8.0,5.0,1.0,,,10.0,13.0,1.0,1.0,,,1.0,85.0
44,"Wilkie, Callum",7,3,2,9,,,,2.0,3.0,,,2.0,1.0,1.0,,2.0,6.0,,,6.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,47,111,285,6,14.0,37.0,57.0,29.0,44.0,40.0,58.0,16.0,15.0,,125.0,146.0,4.0,5.0,60.0,3.0,2.0,
Opposition,Opposition,180,69,90,270,9,11.0,34.0,44.0,37.0,39.0,30.0,46.0,15.0,16.0,6.0,125.0,139.0,15.0,11.0,71.0,,7.0,
