Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",22y 188d,62 (16-0-46 25.81%),21 (0.34),31 (13-0-18 41.94%),9 (0.29)
11,"Blair, Jarryd",25y 347d,123 (80-1-42 65.45%),95 (0.77),←,
16,"Brown, Nathan",27y 100d,115 (69-1-45 60.43%),7 (0.06),←,
32,"Cloke, Travis",29y 21d,234 (144-2-88 61.97%),424 (1.81),←,
25,"Crisp, Jack",22y 176d,41 (17-0-24 41.46%),27 (0.66),23 (10-0-13 43.48%),17 (0.74)
2,"de Goey, Jordan",20y 11d,17 (6-0-11 35.29%),7 (0.41),←,
1,"Fasolo, Alex",23y 292d,70 (43-0-27 61.43%),80 (1.14),←,
45,"Frost, Jack",24y 30d,45 (21-0-24 46.67%),,←,
44,"Gault, Corey",23y 150d,5 (3-0-2 60.00%),4 (0.80),←,
19,"Greenwood, Levi",27y 36d,83 (42-1-40 51.20%),31 (0.37),9 (2-0-7 22.22%),5 (0.56)
8,"Langdon, Tom",21y 291d,42 (20-0-22 47.62%),,←,
3,"Macaffer, Brent",28y 27d,74 (46-2-26 63.51%),32 (0.43),←,
37,"Maynard, Brayden",19y 188d,10 (2-0-8 20.00%),3 (0.30),←,
30,"Moore, Darcy",20y 61d,10 (2-0-8 20.00%),10 (1.00),←,
10,"Pendlebury, Scott",28y 79d,215 (135-2-78 63.26%),141 (0.66),←,
31,"Ramsay, Jackson",21y 127d,8 (5-0-3 62.50%),,←,
22,"Sidebottom, Steele",25y 84d,144 (95-2-47 66.67%),106 (0.74),←,
28,"Sinclair, Ben",24y 177d,51 (31-0-20 60.78%),20 (0.39),←,
36,"Swan, Dane",32y 30d,258 (156-2-100 60.85%),211 (0.82),←,
7,"Treloar, Adam",23y 17d,80 (20-0-60 25.00%),49 (0.61),1 (0-0-1 0.00%),1 (1.00)
26,"Williams, Marley",22y 248d,58 (31-0-27 53.45%),6 (0.10),←,
15,"Witts, Jarrod",23y 195d,39 (18-0-21 46.15%),18 (0.46),←,
Totals,Totals,24y 131d,1784 (1002-13-769 56.17%),1292 (0.72),,
C,"Buckley, Nathan",43y 244d,93 (52-0-41 55.91%),,←,
