Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bell, Daniel",6,2.0,2,8,,,,3.0,1.0,3.0,3.0,,,,,4,4.0,,,,,,48.0
3,"Bizzell, Clint",11,4.0,7,18,,,1.0,,6.0,,2.0,,,,,6,11.0,,,2.0,3.0,,94.0
20,"Broadbridge, Troy",6,3.0,2,8,,,2.0,1.0,1.0,2.0,,2.0,,,,2,6.0,,,4.0,,,84.0
25,"Brown, Nathan",10,4.0,8,18,,,,3.0,3.0,1.0,5.0,3.0,1.0,1.0,,7,10.0,,,,,,100.0
32,"Bruce, Cameron",10,2.0,2,12,,,1.0,3.0,1.0,5.0,2.0,1.0,2.0,,,5,6.0,,,3.0,1.0,,98.0
30,"Godfrey, Simon",8,3.0,2,10,,,,4.0,1.0,3.0,1.0,2.0,,,,3,7.0,,,,,1.0,47.0
18,"Green, Brad",10,2.0,3,13,,,,3.0,,6.0,2.0,3.0,1.0,1.0,,4,9.0,,,2.0,,,100.0
1,"Heffernan, Chris",9,2.0,12,21,1.0,1.0,,7.0,1.0,,4.0,2.0,1.0,,,12,10.0,,1.0,1.0,,1.0,88.0
4,"Holland, Ben",7,7.0,4,11,2.0,1.0,3.0,4.0,,3.0,,1.0,,1.0,,3,7.0,,3.0,,,,76.0
11,"Jolly, Darren",2,2.0,2,4,,,9.0,1.0,1.0,,,,,,,2,2.0,,,1.0,,,30.0
23,"McDonald, James",8,2.0,6,14,,,1.0,8.0,,5.0,,4.0,,1.0,,6,8.0,,,2.0,,1.0,78.0
7,"Miller, Brad",10,8.0,3,13,,,,1.0,,6.0,2.0,2.0,,,,4,9.0,,,4.0,,,100.0
9,"Neitz, David",8,2.0,2,10,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,6,4.0,1.0,1.0,4.0,,,100.0
8,"Nicholson, Alistair",6,5.0,5,11,,,,2.0,,1.0,,3.0,,3.0,,7,4.0,1.0,,3.0,,,100.0
28,"Read, Phillip",10,5.0,6,16,,,,6.0,1.0,3.0,,3.0,1.0,1.0,,4,12.0,,,3.0,,,79.0
27,"Rivers, Jared",8,5.0,3,11,,,,5.0,2.0,1.0,3.0,2.0,1.0,1.0,,5,5.0,,,3.0,,,84.0
24,"Robertson, Russell",7,8.0,7,14,2.0,,,4.0,,2.0,1.0,2.0,,,,6,8.0,3.0,2.0,,,,79.0
31,"Wheatley, Paul",5,3.0,1,6,,,,,5.0,1.0,,1.0,1.0,,,2,5.0,,,3.0,,,85.0
45,"Whelan, Matthew",12,5.0,8,20,,,,8.0,2.0,5.0,3.0,1.0,3.0,,,10,10.0,,,4.0,,1.0,83.0
34,"White, Jeff",5,,4,9,1.0,,23.0,,,2.0,1.0,1.0,,,,1,9.0,,,3.0,1.0,,70.0
26,"Williams, Luke",2,,3,5,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,4,,,,2.0,,,77.0
13,"Yze, Adem",12,3.0,5,17,,,,1.0,3.0,,,3.0,,,,6,10.0,,,2.0,3.0,,100.0
Totals,Totals,172,77.0,97,269,7.0,4.0,40.0,67.0,29.0,50.0,32.0,39.0,13.0,11.0,,109,156.0,5.0,7.0,46.0,8.0,4.0,
Opposition,Opposition,165,78.0,153,318,10.0,7.0,39.0,69.0,42.0,40.0,27.0,31.0,11.0,13.0,6.0,121,198.0,17.0,12.0,44.0,19.0,7.0,
