Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",17,7,9,26,,,1.0,3.0,1.0,6.0,7.0,3.0,1.0,,,13.0,13.0,2.0,1.0,,,,
8,"Burns, Ronnie",8,3,10,18,1,1.0,,,1.0,4.0,2.0,4.0,1.0,1.0,,12.0,7.0,,,,3.0,,
51,"Clarke, David",9,,4,13,,,,2.0,1.0,3.0,1.0,3.0,2.0,,,8.0,6.0,,,1.0,6.0,,
33,"Corrigan, Paul",3,,1,4,,,,,,1.0,,2.0,,,,3.0,,,,,,,
35,"Finocchiaro, Tim",4,,3,7,,,,,,2.0,3.0,,,,,2.0,5.0,,,,,,
7,"Graham, Ben",9,7,,9,2,1.0,2.0,,3.0,,,1.0,1.0,,2.0,5.0,4.0,4.0,3.0,1.0,,,
37,"Harley, Tom",7,3,4,11,,,,,1.0,,1.0,1.0,1.0,1.0,,7.0,4.0,,,1.0,,,
3,"Houlihan, Adam",1,,1,2,,,,,,1.0,,,,,,1.0,1.0,,,,,,
13,"Kilpatrick, Glenn",9,6,9,18,,,,3.0,1.0,4.0,3.0,4.0,1.0,,,6.0,12.0,,,2.0,1.0,,
1,"King, Steven",13,5,5,18,,1.0,23.0,5.0,2.0,1.0,7.0,2.0,2.0,6.0,,12.0,9.0,1.0,,,,,
21,"Mansfield, Michael",13,4,6,19,2,,,2.0,1.0,7.0,1.0,2.0,2.0,2.0,,10.0,9.0,1.0,2.0,2.0,,,
17,"McGrath, Tim",5,4,5,10,,,,,1.0,,,2.0,,,,2.0,8.0,1.0,,2.0,,,
31,"Mensch, David",7,3,7,14,3,,,1.0,,2.0,2.0,2.0,2.0,2.0,,7.0,7.0,,,2.0,1.0,,
39,"Milburn, Darren",11,3,9,20,3,,4.0,5.0,1.0,5.0,3.0,,2.0,1.0,1.0,8.0,12.0,1.0,1.0,3.0,,,
23,"Pickering, Liam",13,5,8,21,,,,4.0,1.0,3.0,4.0,,,,,9.0,13.0,1.0,,3.0,,,
15,"Riccardi, Peter",16,3,3,19,3,1.0,,3.0,2.0,6.0,4.0,1.0,2.0,1.0,,7.0,11.0,,1.0,1.0,2.0,,
30,"Scarlett, Matthew",4,1,,4,,,,,2.0,,,,2.0,,,1.0,2.0,,,,,,
12,"Sholl, Brad",10,1,8,18,,,,2.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,11.0,8.0,1.0,,2.0,1.0,,
24,"Simpson, Hamish",2,2,4,6,,1.0,,,,,,,,,,2.0,4.0,,1.0,1.0,,,
4,"Snell, Jason",16,7,7,23,2,,,4.0,1.0,5.0,,2.0,2.0,,,9.0,12.0,2.0,,1.0,,,
20,"Steinfort, Carl",8,2,6,14,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,7.0,7.0,1.0,,1.0,,,
26,"Stoneham, Barry",9,5,3,12,2,,2.0,1.0,,5.0,1.0,,1.0,2.0,,9.0,3.0,3.0,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,71,112,306,18,10.0,32.0,36.0,24.0,57.0,41.0,32.0,24.0,18.0,6.0,151.0,157.0,18.0,10.0,24.0,14.0,,
Opposition,Opposition,181,68,100,281,12,14.0,34.0,24.0,31.0,46.0,44.0,23.0,18.0,24.0,,122.0,158.0,11.0,12.0,12.0,19.0,,
