St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Beetham, Caydn",10,3,6,16,,1.0,,,,5.0,4.0,1.0,2.0,1.0,,8.0,7.0,1.0,,1.0,,,
22,"Begley, James",2,2,2,4,,,,1.0,,2.0,1.0,1.0,,,,1.0,3.0,,,,,,
27,"Blake, Jason",1,1,,1,,,,,,,,,,,,1.0,,1.0,,,,,
11,"Callaghan, Craig",19,8,4,23,,,,2.0,4.0,1.0,1.0,2.0,1.0,,,6.0,18.0,1.0,1.0,,,,
16,"Capuano, Mathew",10,9,3,13,3,,18.0,,1.0,2.0,,,1.0,,,8.0,6.0,3.0,4.0,2.0,,,
6,"Delaney, Tony",11,6,7,18,,,,1.0,2.0,1.0,3.0,,2.0,,,5.0,14.0,,,3.0,,,
10,"Everitt, Peter",11,5,3,14,2,1.0,28.0,3.0,1.0,7.0,6.0,,4.0,2.0,,13.0,4.0,3.0,2.0,2.0,,,
9,"Gehrig, Fraser",14,9,6,20,,,,3.0,4.0,3.0,,,2.0,,,4.0,17.0,,,2.0,,,
25,"Hall, Barry",7,1,,7,1,,,1.0,,1.0,,1.0,2.0,2.0,,5.0,1.0,,,1.0,,,
2,"Hamill, Aaron",8,4,4,12,2,,,6.0,,3.0,2.0,,1.0,2.0,,5.0,8.0,1.0,2.0,1.0,,,
8,"Hudghton, Max",11,9,9,20,,,,1.0,4.0,,2.0,,4.0,2.0,,5.0,14.0,,,,,,
5,"Jones, Austinn",17,5,6,23,,,,1.0,6.0,1.0,3.0,2.0,1.0,2.0,,6.0,18.0,,,1.0,2.0,,
36,"Knowles, Brett",1,,3,4,,,,,,,2.0,,,,,1.0,3.0,,,1.0,,,
24,"Koschitzke, Justin",13,8,8,21,,,,,3.0,2.0,1.0,2.0,,,3.0,4.0,17.0,2.0,,,1.0,,
44,"Milne, Stephen",9,5,,9,2,2.0,,,,2.0,,,,1.0,,5.0,4.0,1.0,2.0,,1.0,,
1,"Peckett, Justin",8,4,8,16,,,,5.0,,3.0,2.0,,,1.0,,3.0,12.0,,,1.0,1.0,,
17,"Plapp, Justin",13,5,2,15,,,,1.0,2.0,,,1.0,3.0,,,2.0,10.0,1.0,,3.0,1.0,,
12,"Riewoldt, Nick",14,7,5,19,,1.0,,3.0,,8.0,2.0,3.0,,2.0,,7.0,11.0,3.0,,1.0,,,
4,"Thompson, Andrew",2,,11,13,,,,5.0,1.0,,,,1.0,,,7.0,10.0,,,1.0,,,
13,"Voss, Brett",2,3,3,5,,,,,,,1.0,1.0,,1.0,,2.0,3.0,,,1.0,,,
30,"Wulf, Daniel",4,2,,4,,,,,1.0,,,1.0,,,,1.0,3.0,1.0,,1.0,,,
20,"Young, Matthew",4,3,5,9,,,,1.0,1.0,1.0,1.0,,,2.0,,2.0,6.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,99,95,286,10,6.0,46.0,34.0,30.0,42.0,31.0,15.0,24.0,18.0,3.0,101.0,189.0,18.0,11.0,22.0,6.0,,
Opposition,Opposition,185,98,97,282,12,6.0,22.0,38.0,31.0,43.0,39.0,17.0,18.0,24.0,3.0,120.0,172.0,17.0,19.0,18.0,9.0,,
