Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Burgoyne, Shaun",9,2,6,15,,,1.0,7.0,3.0,6.0,5.0,,2.0,,,8.0,7.0,,,2.0,8.0,1.0,95.0
25,"Cassisi, Domenic",6,3,4,10,,,,3.0,1.0,2.0,,1.0,,1.0,,1.0,8.0,,,1.0,1.0,,63.0
30,"Chaplin, Troy",11,3,1,12,,,,2.0,3.0,1.0,,,2.0,,,3.0,8.0,,,4.0,2.0,,100.0
35,"Cornes, Chad",8,7,9,17,,,1.0,,1.0,2.0,3.0,5.0,,2.0,,7.0,10.0,1.0,,7.0,,,100.0
18,"Cornes, Kane",12,4,13,25,,,,1.0,1.0,4.0,1.0,3.0,2.0,1.0,,9.0,17.0,,,1.0,1.0,,89.0
17,"Dew, Stuart",5,2,7,12,1,,,4.0,5.0,,3.0,2.0,,,,7.0,5.0,,,,,,86.0
33,"Ebert, Brett",14,8,4,18,,2.0,,1.0,,5.0,,4.0,1.0,,,5.0,12.0,1.0,1.0,2.0,,,100.0
5,"Lade, Brendon",7,4,2,9,,,18.0,,2.0,2.0,,2.0,,2.0,,2.0,7.0,,,2.0,,,100.0
44,"Logan, Tom",5,1,5,10,,,,8.0,,1.0,2.0,,2.0,,,6.0,4.0,,,1.0,,,59.0
34,"Lonie, Nathan",10,2,5,15,,,,1.0,6.0,2.0,1.0,,1.0,,,2.0,14.0,,,3.0,3.0,,100.0
22,"Mahoney, Josh",11,3,4,15,1,,,4.0,,2.0,2.0,1.0,3.0,,,6.0,10.0,,,2.0,1.0,,71.0
16,"Pearce, Danyle",17,,5,22,,,,3.0,1.0,4.0,5.0,5.0,1.0,2.0,1.0,11.0,12.0,,,,2.0,1.0,77.0
36,"Pettigrew, Michael",6,3,6,12,,,,2.0,2.0,,,4.0,1.0,1.0,,3.0,9.0,,,4.0,1.0,,90.0
3,"Salopek, Steven",4,,6,10,,,,,,1.0,1.0,,,,,3.0,6.0,,,,,,31.0
39,"Surjan, Jacob",3,4,10,13,,,,2.0,1.0,,2.0,2.0,1.0,1.0,,6.0,7.0,,,2.0,2.0,,73.0
23,"Symes, Brad",8,5,9,17,,,,5.0,2.0,1.0,,,1.0,,,4.0,12.0,,,,3.0,,81.0
32,"Thomas, Matt",6,4,4,10,,1.0,,1.0,1.0,,,1.0,1.0,,,3.0,8.0,,,1.0,,,59.0
6,"Thomson, Adam",6,,9,15,1,,,1.0,,2.0,5.0,1.0,3.0,,,9.0,6.0,,,1.0,,,60.0
28,"Thurstans, Toby",3,3,7,10,2,,9.0,5.0,1.0,,2.0,,3.0,,,9.0,1.0,2.0,1.0,,,,89.0
2,"Wakelin, Darryl",7,7,9,16,,,,1.0,,,,1.0,,,,6.0,10.0,1.0,,2.0,1.0,,100.0
24,"White, Damon",6,7,1,7,2,,,2.0,,1.0,,3.0,,1.0,,,7.0,,3.0,3.0,,,90.0
21,"Wilson, Michael",7,3,7,14,,,,,3.0,2.0,,2.0,,1.0,,4.0,10.0,,,3.0,2.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,75,133,304,7,8.0,29.0,53.0,33.0,38.0,32.0,37.0,24.0,12.0,1.0,114.0,190.0,5.0,5.0,41.0,27.0,2.0,
Opposition,Opposition,212,129,119,331,10,17.0,32.0,43.0,32.0,42.0,26.0,44.0,12.0,24.0,5.0,107.0,223.0,14.0,14.0,47.0,8.0,4.0,
