Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",6,1,3,9,,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,7.0,1.0,1.0,,,,74.0
15,"Anderson, Noah",12,3,11,23,,,,2.0,2.0,3.0,4.0,,1.0,,,9.0,13.0,,,1.0,,1.0,79.0
31,"Andrew, Mac",8,6,3,11,,,6.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,,5.0,6.0,1.0,,6.0,,,90.0
10,"Ballard, Charlie",7,6,3,10,,,,3.0,3.0,1.0,,2.0,1.0,,,6.0,5.0,3.0,,3.0,,,84.0
16,"Berry, Tom",7,1,6,13,,,,3.0,1.0,1.0,,1.0,2.0,,,5.0,8.0,,,3.0,,,73.0
33,"Clohesy, Sam",11,2,8,19,,,,2.0,2.0,2.0,3.0,,1.0,,,9.0,10.0,,,,1.0,,81.0
25,"Collins, Sam",8,7,8,16,,,,,3.0,2.0,,1.0,,,,6.0,10.0,1.0,,3.0,,,91.0
12,"Day, Sam",3,7,9,12,3,,,2.0,,,,1.0,,,,8.0,5.0,2.0,3.0,1.0,,,85.0
4 ↑,"Ellis, Brandon",4,1,3,7,1,,,,,,,,,,,1.0,6.0,,,,,,28.0
3,"Flanders, Sam",15,7,18,33,,,,3.0,4.0,,4.0,2.0,,1.0,,11.0,19.0,,,1.0,,,82.0
26,"Graham, Will",6,4,7,13,1,1.0,,2.0,1.0,1.0,1.0,,,,,4.0,9.0,1.0,1.0,,,,80.0
19 ↓,"Humphrey, Bailey",3,1,1,4,,,,4.0,1.0,,2.0,1.0,1.0,,,4.0,,1.0,,,,,50.0
40,"Jeffrey, Joel",8,5,1,9,,,,1.0,2.0,1.0,,1.0,,1.0,,1.0,8.0,,,2.0,,,75.0
22,"Long, Ben",7,4,2,9,1,1.0,,3.0,,3.0,1.0,3.0,,1.0,,6.0,3.0,2.0,2.0,,,,79.0
13,"Lukosius, Jack",7,5,4,11,2,1.0,,1.0,,2.0,,,2.0,,,3.0,9.0,,2.0,1.0,,1.0,93.0
11,"Miller, Touk",18,8,15,33,,,,6.0,2.0,8.0,1.0,10.0,1.0,1.0,,8.0,26.0,,,,,1.0,86.0
27,"Powell, Wil",14,12,8,22,,,,5.0,5.0,3.0,,1.0,,1.0,,4.0,18.0,2.0,,1.0,,2.0,85.0
29,"Rogers, Jake",3,1,3,6,,,,5.0,,2.0,1.0,2.0,,1.0,,3.0,3.0,,,,,1.0,81.0
18,"Rowell, Matt",9,2,14,23,,,,7.0,2.0,2.0,10.0,5.0,2.0,2.0,,15.0,8.0,,,,1.0,1.0,86.0
6,"Sexton, Alex",15,3,5,20,,,,3.0,6.0,3.0,,1.0,1.0,1.0,,2.0,13.0,,,,,,80.0
24,"Swallow, David",7,4,5,12,2,,,6.0,,4.0,,1.0,,1.0,,6.0,7.0,,1.0,3.0,,,79.0
32,"Uwland, Bodhi",8,3,7,15,,,,2.0,6.0,2.0,,2.0,,1.0,,5.0,10.0,,,4.0,,,75.0
28,"Witts, Jarrod",7,3,6,13,,,28.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,,8.0,5.0,1.0,,5.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,96,150,343,10,5.0,34.0,70.0,42.0,46.0,32.0,40.0,15.0,16.0,,130.0,208.0,15.0,10.0,34.0,2.0,7.0,
Opposition,Opposition,187,86,143,330,12,13.0,49.0,70.0,33.0,55.0,44.0,36.0,16.0,15.0,6.0,126.0,207.0,9.0,15.0,36.0,12.0,9.0,
