Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",14,6,13,27,,1.0,,3.0,4.0,3.0,,2.0,1.0,1.0,,5.0,21.0,,,1.0,,,88.0
20,"Boyle, Tim",3,1,5,8,,,2.0,,,1.0,,7.0,,3.0,,5.0,3.0,,,2.0,,,74.0
30,"Brown, Campbell",11,5,10,21,,,,,4.0,2.0,2.0,5.0,1.0,,,7.0,13.0,2.0,,4.0,2.0,2.0,93.0
39,"Campbell, Robert",1,,11,12,,,19.0,5.0,,1.0,3.0,2.0,1.0,2.0,,9.0,3.0,,,5.0,,,55.0
9,"Crawford, Shane",10,3,8,18,,,,1.0,1.0,4.0,1.0,2.0,,,,3.0,15.0,,,,,1.0,96.0
19,"Dixon, Ben",5,2,3,8,1,1.0,,,,3.0,,1.0,,1.0,,3.0,5.0,,1.0,3.0,,,85.0
32,"Ellis, Xavier",7,5,1,8,,,,,,1.0,,2.0,,,,1.0,8.0,,,3.0,,,43.0
23,"Franklin, Lance",8,4,7,15,3,3.0,,3.0,1.0,2.0,1.0,1.0,,,,10.0,5.0,1.0,2.0,,1.0,,99.0
27,"Gilham, Stephen",9,5,6,15,,,,2.0,3.0,1.0,,,1.0,,,7.0,9.0,1.0,,4.0,,,100.0
18,"Guerra, Brent",10,3,8,18,,,,7.0,1.0,3.0,,2.0,1.0,1.0,,4.0,13.0,,,2.0,1.0,,77.0
15,"Hodge, Luke",12,6,7,19,,2.0,,7.0,2.0,3.0,1.0,4.0,,2.0,,3.0,15.0,,1.0,3.0,,,100.0
8,"Jacobs, Danny",16,13,4,20,,,,3.0,5.0,1.0,,3.0,,1.0,,3.0,18.0,,1.0,2.0,1.0,,88.0
4,"Ladson, Rick",13,4,7,20,,,,3.0,2.0,4.0,1.0,5.0,,1.0,,7.0,11.0,,,1.0,,1.0,71.0
3,"Lewis, Jordan",13,8,15,28,,,,7.0,1.0,5.0,5.0,3.0,2.0,1.0,2.0,8.0,19.0,1.0,1.0,1.0,,2.0,80.0
22,"McGlynn, Ben",14,9,7,21,1,1.0,,,,8.0,2.0,6.0,,4.0,,4.0,18.0,1.0,1.0,,1.0,1.0,67.0
5,"Mitchell, Sam",16,7,17,33,1,,,5.0,1.0,4.0,7.0,4.0,1.0,1.0,3.0,14.0,18.0,,,2.0,5.0,,92.0
7,"Osborne, Michael",12,6,7,19,2,,,1.0,3.0,2.0,1.0,3.0,,1.0,,5.0,12.0,1.0,1.0,1.0,1.0,1.0,87.0
2,"Roughead, Jarryd",4,3,4,8,1,1.0,,2.0,,,1.0,1.0,,,,3.0,5.0,,1.0,2.0,,,74.0
12,"Sewell, Brad",9,6,10,19,,,,7.0,2.0,3.0,,,,,,7.0,12.0,,,6.0,1.0,,90.0
13,"Taylor, Simon",6,1,4,10,,,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,7.0,,,1.0,,,45.0
6,"Williams, Mark",8,4,4,12,4,1.0,,3.0,,1.0,,5.0,3.0,1.0,,3.0,9.0,,4.0,3.0,,1.0,100.0
45,"Young, Clinton",14,5,5,19,,1.0,,6.0,3.0,5.0,1.0,,2.0,,,4.0,16.0,,,1.0,1.0,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,106,163,378,13,13.0,33.0,67.0,34.0,58.0,27.0,59.0,15.0,21.0,5.0,119.0,255.0,7.0,13.0,47.0,14.0,9.0,
Opposition,Opposition,181,87,140,321,10,10.0,31.0,63.0,39.0,48.0,33.0,48.0,21.0,15.0,1.0,110.0,210.0,5.0,15.0,45.0,6.0,9.0,
