Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",23y 98d,39 (23-1-15 60.26%),24 (0.62),9 (5-0-4 55.56%),9 (1.00)
22,"Bamford, Scott",24y 334d,55 (12-2-41 23.64%),31 (0.56),9 (5-0-4 55.56%),8 (0.89)
6,"Barnes, John",29y 356d,148 (82-2-64 56.08%),74 (0.50),136 (76-1-59 56.25%),62 (0.46)
9,"Bizzell, Clint",22y 329d,30 (12-0-18 40.00%),9 (0.30),←,
8,"Burns, Ronnie",26y 71d,73 (41-1-31 56.85%),127 (1.74),←,
51,"Clarke, David",19y 8d,1 (0-0-1 0.00%),,←,
33,"Corrigan, Paul",21y 297d,35 (17-0-18 48.57%),4 (0.11),←,
7,"Graham, Ben",25y 202d,94 (61-0-33 64.89%),7 (0.07),←,
19,"Hall, Derek",28y 175d,70 (40-1-29 57.86%),72 (1.03),68 (38-1-29 56.62%),69 (1.01)
32,"Hocking, Garry",30y 227d,231 (132-2-97 57.58%),215 (0.93),←,
13,"Kilpatrick, Glenn",26y 267d,87 (47-0-40 54.02%),16 (0.18),61 (33-0-28 54.10%),12 (0.20)
18,"Lynch, Paul",25y 217d,52 (34-0-18 65.38%),44 (0.85),←,
44,"Lynch, Tristan",25y 274d,64 (31-2-31 50.00%),12 (0.19),9 (5-0-4 55.56%),4 (0.44)
17,"McGrath, Tim",28y 228d,171 (105-1-65 61.70%),14 (0.08),164 (101-1-62 61.89%),14 (0.09)
31,"Mensch, David",26y 282d,106 (68-0-38 64.15%),108 (1.02),←,
39,"Milburn, Darren",22y 38d,34 (14-0-20 41.18%),17 (0.50),←,
16,"Mooney, Jason",25y 352d,106 (45-0-61 42.45%),73 (0.69),9 (5-0-4 55.56%),22 (2.44)
23,"Pickering, Liam",30y 256d,119 (72-1-46 60.92%),53 (0.45),97 (63-1-33 65.46%),45 (0.46)
34,"Rahilly, James",19y 342d,20 (8-0-12 40.00%),3 (0.15),←,
15,"Riccardi, Peter",26y 157d,153 (92-1-60 60.46%),149 (0.97),←,
27,"Sanderson, Brenton",25y 85d,96 (52-1-43 54.69%),24 (0.25),86 (50-1-35 58.72%),19 (0.22)
4,"Snell, Jason",21y 300d,38 (20-0-18 52.63%),31 (0.82),←,
Totals,Totals,25y 139d,1822 (1008-15-799 55.32%),1107 (0.61),,
C,"Ayres, Gary",38y 237d,103 (60-1-42 58.74%),,←,
