North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Campbell, Matt",6,4,6,12,1,,,2.0,,,,5.0,3.0,1.0,,6.0,7.0,1.0,1.0,1.0,,,81.0
27,"Edwards, Aaron",5,3,4,9,,,,2.0,1.0,3.0,,2.0,,,,4.0,5.0,,,2.0,,,77.0
11,"Firrito, Michael",7,3,8,15,,,,1.0,,1.0,3.0,2.0,2.0,1.0,,8.0,9.0,,,1.0,,,95.0
38,"Gibson, Josh",5,3,11,16,,,,,1.0,1.0,,2.0,,1.0,,5.0,11.0,,,1.0,,,98.0
6,"Grant, Shannon",13,5,6,19,2,2.0,,5.0,1.0,5.0,1.0,1.0,1.0,,,5.0,14.0,1.0,1.0,1.0,1.0,,98.0
31,"Hale, David",8,7,3,11,4,2.0,,2.0,,2.0,,1.0,2.0,1.0,,7.0,4.0,3.0,4.0,,,,86.0
26,"Hansen, Lachlan",6,3,10,16,,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,,2.0,14.0,,1.0,1.0,1.0,,96.0
39,"Harding, Leigh",3,1,,3,1,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,21.0
4,"Harris, Daniel",9,2,8,17,,,,5.0,1.0,2.0,5.0,5.0,,2.0,,9.0,8.0,,,3.0,,1.0,56.0
29,"Harvey, Brent",12,,15,27,,2.0,,1.0,2.0,3.0,5.0,1.0,5.0,,,17.0,11.0,,,,4.0,2.0,91.0
21,"Jones, Corey",6,3,5,11,1,,,4.0,,,1.0,3.0,1.0,1.0,,6.0,6.0,1.0,1.0,,,,91.0
1,"McIntosh, Hamish",2,2,10,12,,,13.0,3.0,3.0,1.0,1.0,1.0,,,,3.0,9.0,,,2.0,,,61.0
42,"McMahon, Scott",6,2,6,12,,,,3.0,2.0,2.0,,1.0,,,,5.0,7.0,,,9.0,1.0,1.0,94.0
20,"Petrie, Drew",12,10,9,21,,3.0,11.0,5.0,1.0,4.0,2.0,3.0,4.0,,,9.0,12.0,1.0,4.0,1.0,,,83.0
5,"Power, Sam",6,4,11,17,,,,2.0,,3.0,1.0,1.0,1.0,,,6.0,12.0,,,1.0,,1.0,78.0
30,"Pratt, Daniel",18,5,3,21,1,1.0,,4.0,7.0,3.0,,2.0,3.0,2.0,,7.0,12.0,,1.0,7.0,1.0,,93.0
3,"Rawlings, Brady",11,2,12,23,,,,3.0,,3.0,3.0,3.0,1.0,,,10.0,12.0,,,,,,77.0
7,"Simpson, Adam",10,5,11,21,,,,2.0,3.0,3.0,6.0,1.0,1.0,,,7.0,12.0,1.0,,1.0,3.0,,84.0
12,"Thomas, Lindsay",6,1,7,13,,,,2.0,,4.0,,7.0,,1.0,,3.0,10.0,,,,2.0,2.0,89.0
14,"Urquhart, Gavin",2,2,7,9,,,,,2.0,1.0,,,,,,1.0,8.0,,,3.0,1.0,,73.0
36,"Watt, Shannon",6,3,5,11,,,,,2.0,2.0,,2.0,,,,3.0,8.0,,,9.0,,,100.0
8,"Wells, Daniel",9,1,6,15,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,5.0,12.0,,,1.0,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,71,163,331,10,12.0,24.0,49.0,29.0,49.0,29.0,46.0,28.0,13.0,,129.0,205.0,8.0,13.0,45.0,15.0,7.0,
Opposition,Opposition,209,105,198,407,23,10.0,37.0,60.0,35.0,55.0,37.0,60.0,13.0,28.0,6.0,117.0,287.0,10.0,13.0,32.0,18.0,15.0,
