Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",25y 347d,82 (34-0-48 41.46%),25 (0.30),←,
14,"Birchall, Grant",19y 126d,26 (13-0-13 50.00%),3 (0.12),←,
20,"Boyle, Tim",23y 126d,15 (7-0-8 46.67%),24 (1.60),←,
30,"Brown, Campbell",23y 279d,83 (33-0-50 39.76%),34 (0.41),←,
39,"Campbell, Robert",25y 1d,64 (29-0-35 45.31%),12 (0.19),←,
9,"Crawford, Shane",32y 267d,277 (134-2-141 48.74%),212 (0.77),←,
19,"Dixon, Ben",29y 354d,193 (93-1-99 48.45%),265 (1.37),←,
32,"Ellis, Xavier",19y 95d,6 (4-0-2 66.67%),1 (0.17),←,
23,"Franklin, Lance",20y 124d,44 (17-0-27 38.64%),81 (1.84),←,
27,"Gilham, Stephen",22y 274d,15 (11-0-4 73.33%),,14 (11-0-3 78.57%),
18,"Guerra, Brent",25y 5d,121 (84-0-37 69.42%),88 (0.73),25 (15-0-10 60.00%),5 (0.20)
15,"Hodge, Luke",22y 353d,98 (41-0-57 41.84%),55 (0.56),←,
8,"Jacobs, Danny",26y 343d,123 (69-1-53 56.50%),29 (0.24),42 (15-0-27 35.71%),6 (0.14)
3,"Lewis, Jordan",21y 40d,49 (20-0-29 40.82%),12 (0.24),←,
22,"McGlynn, Ben",21y 301d,14 (9-0-5 64.29%),10 (0.71),←,
5,"Mitchell, Sam",24y 234d,96 (40-0-56 41.67%),18 (0.19),←,
7,"Osborne, Michael",24y 309d,71 (25-0-46 35.21%),21 (0.30),←,
2,"Roughead, Jarryd",20y 131d,44 (19-0-25 43.18%),26 (0.59),←,
12,"Sewell, Brad",23y 121d,50 (18-0-32 36.00%),4 (0.08),←,
11,"Smith, Joel",30y 31d,207 (94-1-112 45.65%),88 (0.43),149 (65-1-83 43.96%),37 (0.25)
13,"Taylor, Simon",24y 289d,34 (13-0-21 38.24%),9 (0.26),←,
45,"Young, Clinton",21y 107d,30 (14-0-16 46.67%),7 (0.23),←,
Totals,Totals,24y 27d,1742 (821-5-916 47.13%),1024 (0.59),,
C,"Clarkson, Alastair",39y 37d,54 (21-0-33 38.89%),,←,
