Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
21,"Bradley, Craig",32y 256d,236 (151-2-83 64.41%),177 (0.75),←,
20,"Brown, Fraser",25y 322d,118 (72-1-45 61.44%),77 (0.65),←,
16,"Camporeale, Scott",20y 329d,37 (31-0-6 83.78%),21 (0.57),←,
39,"Christou, Ang",24y 171d,87 (64-1-22 74.14%),16 (0.18),←,
6,"Clape, Matt",27y 38d,64 (50-0-14 78.13%),53 (0.83),35 (29-0-6 82.86%),39 (1.11)
34,"De Iulio, Ron",24y 81d,51 (35-0-16 68.63%),49 (0.96),←,
13,"Hanna, Mil",30y 91d,175 (103-2-70 59.43%),80 (0.46),←,
17,"Heaver, Brent",25y 20d,68 (49-1-18 72.79%),106 (1.56),56 (40-1-15 72.32%),94 (1.68)
9,"Hickmott, Adrian",24y 97d,63 (41-0-22 65.08%),28 (0.44),13 (9-0-4 69.23%),4 (0.31)
4,"Kernahan, Stephen",32y 308d,225 (144-2-79 64.44%),682 (3.03),←,
43,"Koutoufides, Anthony",23y 169d,75 (52-1-22 70.00%),46 (0.61),←,
44,"Madden, Justin",35y 35d,325 (208-2-115 64.31%),189 (0.58),280 (178-2-100 63.93%),169 (0.60)
22,"Manton, Glenn",23y 34d,47 (33-0-14 70.21%),12 (0.26),26 (22-0-4 84.62%),8 (0.31)
5,"McKay, Andrew",25y 357d,78 (57-1-20 73.72%),14 (0.18),←,
19,"Pearce, Brad",24y 324d,38 (31-0-7 81.58%),81 (2.13),36 (31-0-5 86.11%),80 (2.22)
7,"Ratten, Brett",24y 360d,111 (72-0-39 64.86%),28 (0.25),←,
23,"Rice, Dean",28y 110d,139 (64-1-74 46.40%),67 (0.48),23 (19-0-4 82.61%),24 (1.04)
25,"Sexton, Ben",23y 250d,43 (22-1-20 52.33%),33 (0.77),4 (2-0-2 50.00%),1 (0.25)
14,"Sexton, Michael",25y 122d,121 (80-1-40 66.53%),11 (0.09),←,
1,"Silvagni, Stephen",29y 35d,202 (135-1-66 67.08%),125 (0.62),←,
2,"Williams, Greg",32y 279d,232 (141-1-90 60.99%),205 (0.88),91 (65-1-25 71.98%),77 (0.85)
Totals,Totals,26y 320d,2535 (1635-18-882 64.50%),2100 (0.83),,
C,"Parkin, David",53y 297d,413 (251-2-160 61.02%),,250 (164-2-84 66.00%),
