Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",6,4,,6,3,3.0,,,,,,,,,,,,,,,,,
24,"Beveridge, Luke",8,,4,12,,,,,,,,,,,,,,,,,,,
15,"Bryce, Paul",9,2,2,11,,,,,,,,,2.0,,,,,,,,,,
21,"Febey, Steven",8,1,5,13,,1.0,,1.0,,,,,,1.0,,,,,,,,,
28,"Howat, John",11,7,7,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
13,"Jakovich, Allen",11,7,2,13,5,3.0,,,,,,,1.0,1.0,,,,,,,,,
37,"Lamprill, Andrew",2,1,,2,,,,,,,,,,1.0,,,,,,,,,
16,"Lovell, Andy",10,3,7,17,2,2.0,,1.0,,,,,1.0,,,,,,,,,,
17,"Lovett, Brett",14,4,4,18,,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Lyon, Garry",13,6,8,21,,,,2.0,,,,,,,,,,,,,,,
29,"Obst, Andrew",7,1,9,16,1,,,5.0,,,,,,3.0,,,,,,,,,
35,"Pickering, Michael",11,8,13,24,,1.0,,1.0,,,,,4.0,1.0,,,,,,,,,
41,"Rohde, Peter",9,5,4,13,,,,1.0,,,,,,,,,,,,,,,
5,"Schwarz, David",7,5,1,8,1,,7.0,5.0,,,,,2.0,,,,,,,,,,
18,"Stretch, Steven",16,9,,16,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Stynes, Jim",17,9,11,28,,,7.0,,,,,,4.0,4.0,1.0,,,,,,,,
2,"Tingay, Stephen",17,2,6,23,,,,5.0,,,,,3.0,1.0,,,,,,,,,
12,"Viney, Todd",11,2,5,16,1,,,6.0,,,,,3.0,3.0,,,,,,,,,
27,"Wight, Sean",9,5,3,12,,,,3.0,,,,,2.0,1.0,,,,,,,,,
8,"Yeats, Graeme",15,5,6,21,,1.0,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,86,97,308,13,17.0,14.0,34.0,,,,,25.0,19.0,1.0,,,,,,,,
Opposition,Opposition,196,62,141,337,15,14.0,16.0,16.0,,,,,19.0,25.0,5.0,,,,,,,,
