Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 89d,29 (14-1-14 50.00%),21 (0.72),←,
23,"Crawford, Justin",20y 51d,22 (13-1-8 61.36%),18 (0.82),5 (2-0-3 40.00%),7 (1.40)
19,"Dunstall, Jason",32y 269d,255 (173-1-81 68.04%),1200 (4.71),←,
34,"Graham, Mark",24y 58d,72 (34-1-37 47.92%),18 (0.25),←,
5,"Harford, Daniel",20y 52d,40 (17-0-23 42.50%),19 (0.47),←,
2,"Holland, Nick",22y 285d,45 (18-1-26 41.11%),39 (0.87),←,
1,"Jencke, Ray",31y 46d,194 (123-1-70 63.66%),27 (0.14),←,
14,"Krummel, Brendan",24y 320d,27 (15-0-12 55.56%),7 (0.26),17 (9-0-8 52.94%),4 (0.24)
37,"Lekkas, Angelo",20y 315d,10 (4-0-6 40.00%),1 (0.10),←,
15,"Lord, Aaron",21y 293d,39 (26-1-12 67.95%),27 (0.69),7 (3-0-4 42.86%),8 (1.14)
44,"Platten, John",34y 54d,244 (160-1-83 65.78%),214 (0.88),←,
18,"Pritchard, Darrin",31y 50d,205 (135-1-69 66.10%),92 (0.45),←,
27,"Ridley, Todd",28y 88d,48 (23-0-25 47.92%),37 (0.77),2 (0-0-2 0.00%),
10,"Robran, Jonathon",24y 201d,24 (11-0-13 45.83%),1 (0.04),←,
4,"Salmon, Paul",32y 110d,234 (134-3-97 57.91%),516 (2.21),25 (11-1-13 46.00%),7 (0.28)
28,"Scott, Brad",21y 7d,7 (3-0-4 42.86%),3 (0.43),←,
21,"Stevenson, Shayne",26y 332d,41 (12-1-28 30.49%),36 (0.88),30 (12-1-17 41.67%),27 (0.90)
29,"Tallis, Rayden",21y 335d,50 (22-0-28 44.00%),10 (0.20),←,
6,"Taylor, Richard",23y 300d,38 (18-1-19 48.68%),16 (0.42),←,
8,"Treleven, Craig",26y 330d,28 (13-1-14 48.21%),9 (0.32),←,
30,"Woods, Tony",27y 312d,78 (34-1-43 44.23%),20 (0.26),47 (18-1-28 39.36%),10 (0.21)
Totals,Totals,25y 238d,1730 (1002-16-712 57.92%),2331 (1.35),,
C,"Judge, Ken",39y 115d,30 (14-1-15 48.33%),,←,
