St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",10,10,8,18,1,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,6.0,14.0,,1.0,,,,81.0
15,"Billings, Jack",9,6,11,20,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,5.0,16.0,,1.0,,1.0,2.0,73.0
22,"Brown, Nathan",3,,3,6,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,3.0,,,7.0,,,96.0
27,"Bruce, Josh",7,3,4,11,1,2.0,1.0,4.0,,1.0,1.0,4.0,2.0,4.0,,5.0,6.0,,1.0,1.0,,,92.0
2,"Carlisle, Jake",5,3,7,12,,,,,3.0,1.0,,2.0,,1.0,,4.0,8.0,1.0,,8.0,,,86.0
7,"Dunstan, Luke",4,2,8,12,1,,,2.0,,4.0,1.0,1.0,,1.0,,7.0,5.0,,,1.0,1.0,1.0,65.0
14,"Geary, Jarryn",6,2,8,14,,,,2.0,3.0,,1.0,1.0,,1.0,,5.0,8.0,,,4.0,1.0,,83.0
19,"Gilbert, Sam",9,2,6,15,,,,3.0,1.0,2.0,2.0,5.0,4.0,2.0,,6.0,9.0,,,5.0,,,71.0
4,"Gresham, Jade",6,1,5,11,,1.0,,2.0,2.0,3.0,,5.0,1.0,2.0,,4.0,8.0,,,,,,72.0
21,"Long, Ben",2,2,4,6,,1.0,,1.0,,1.0,,2.0,,1.0,,3.0,4.0,,,4.0,,,67.0
18,"Longer, Billy",1,1,7,8,,,29.0,5.0,,,2.0,3.0,1.0,,,4.0,4.0,,,1.0,,,76.0
28,"Membrey, Tim",6,5,1,7,2,,,4.0,,2.0,,1.0,,,,2.0,5.0,1.0,1.0,2.0,,,86.0
41,"Minchington, Darren",8,5,8,16,3,,,3.0,2.0,1.0,,4.0,,,,5.0,12.0,1.0,2.0,1.0,,,80.0
11,"Montagna, Leigh",15,5,12,27,,,,7.0,2.0,4.0,,4.0,1.0,2.0,,3.0,23.0,,,1.0,1.0,1.0,86.0
16,"Newnes, Jack",11,4,9,20,1,,,6.0,3.0,2.0,3.0,4.0,1.0,1.0,,8.0,14.0,,1.0,2.0,1.0,,87.0
12,"Riewoldt, Nick",14,5,3,17,1,,,,2.0,3.0,1.0,,3.0,,,9.0,10.0,,1.0,3.0,,,90.0
17,"Roberton, Dylan",24,9,4,28,,,,3.0,11.0,1.0,1.0,5.0,2.0,1.0,,5.0,18.0,,,6.0,4.0,1.0,88.0
6,"Ross, Sebastian",17,6,16,33,1,1.0,,3.0,3.0,6.0,5.0,5.0,,3.0,,12.0,24.0,,,4.0,2.0,2.0,89.0
9,"Steele, Jack",6,4,15,21,,,,10.0,1.0,5.0,3.0,5.0,1.0,,,9.0,12.0,,1.0,1.0,,,85.0
3,"Steven, Jack",12,1,18,30,1,,,2.0,1.0,5.0,7.0,7.0,1.0,1.0,2.0,16.0,13.0,,,,1.0,,78.0
29,"Webster, Jimmy",9,4,11,20,,,,,6.0,1.0,,2.0,,,,5.0,14.0,,,4.0,,,85.0
44,"Weller, Maverick",13,2,6,19,1,1.0,,4.0,,4.0,2.0,2.0,3.0,1.0,,7.0,10.0,,1.0,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,82,174,371,13,10.0,30.0,67.0,44.0,52.0,31.0,69.0,22.0,24.0,2.0,132.0,240.0,3.0,10.0,56.0,12.0,8.0,
Opposition,Opposition,227,101,222,449,19,12.0,43.0,82.0,37.0,65.0,38.0,57.0,24.0,22.0,4.0,156.0,298.0,14.0,14.0,43.0,6.0,12.0,
