St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Blake, Jason",5,4,7,12,,,,2.0,,,,3.0,,1.0,,2.0,10.0,,,5.0,,,88.0
16,"Clarke, Raphael",8,5,5,13,1,1.0,,2.0,2.0,2.0,,1.0,,,,6.0,8.0,1.0,2.0,6.0,1.0,,77.0
3,"Clarke, Xavier",4,3,4,8,1,1.0,,3.0,,1.0,1.0,2.0,2.0,,,4.0,5.0,,,1.0,,1.0,68.0
26,"Dal Santo, Nick",14,5,3,17,,,,1.0,3.0,1.0,,3.0,,2.0,,2.0,13.0,,,2.0,3.0,,85.0
40,"Eddy, Robert",5,4,8,13,,,,8.0,,1.0,,,,,,4.0,10.0,,,,,,77.0
25,"Fisher, Sam",19,8,12,31,,,,3.0,13.0,1.0,,5.0,2.0,1.0,,6.0,25.0,,,5.0,,,100.0
28,"Gardiner, Charlie",5,6,8,13,,1.0,,2.0,,1.0,,1.0,,1.0,,3.0,10.0,1.0,1.0,1.0,,1.0,79.0
19,"Gilbert, Sam",11,7,6,17,,,1.0,4.0,,2.0,2.0,2.0,,,,6.0,11.0,,,2.0,,,95.0
18,"Goddard, Brendon",13,9,10,23,1,1.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,,,8.0,15.0,1.0,1.0,3.0,,,90.0
1,"Gram, Jason",12,2,9,21,,1.0,1.0,1.0,1.0,5.0,1.0,6.0,,2.0,,3.0,18.0,,,,,,95.0
33,"Gwilt, James",6,2,2,8,,1.0,,3.0,,,2.0,,1.0,,,4.0,4.0,,,1.0,,,75.0
35,"Harvey, Robert",14,3,5,19,,,,1.0,2.0,4.0,1.0,6.0,1.0,1.0,,5.0,14.0,,,2.0,,,61.0
7,"Hayes, Lenny",9,8,21,30,,1.0,1.0,5.0,1.0,2.0,4.0,5.0,,1.0,,9.0,22.0,,,1.0,,,78.0
8,"Hudghton, Max",2,3,4,6,,,,,,,,3.0,,2.0,,1.0,5.0,,,5.0,,,78.0
38,"Jones, Clinton",8,4,16,24,,,,6.0,,2.0,1.0,,1.0,,,8.0,15.0,,,2.0,1.0,,97.0
2,"King, Steven",8,5,3,11,,,10.0,7.0,1.0,,1.0,2.0,1.0,,,3.0,8.0,,,,,,70.0
23,"Koschitzke, Justin",5,7,10,15,,,6.0,,2.0,1.0,3.0,1.0,1.0,,,6.0,9.0,,,1.0,,,88.0
32,"McQualter, Andrew",2,3,7,9,,,,6.0,1.0,,2.0,1.0,1.0,,,3.0,7.0,,,2.0,,,78.0
44,"Milne, Stephen",10,3,2,12,2,1.0,,2.0,1.0,3.0,1.0,3.0,,2.0,,,11.0,,,1.0,4.0,1.0,92.0
11,"Montagna, Leigh",20,6,5,25,1,,,5.0,3.0,8.0,4.0,4.0,3.0,3.0,,7.0,16.0,,,2.0,,1.0,71.0
12,"Riewoldt, Nick",6,5,3,9,1,,3.0,2.0,,2.0,1.0,3.0,1.0,1.0,,4.0,5.0,1.0,,2.0,,1.0,85.0
13,"Schneider, Adam",11,9,5,16,1,1.0,,3.0,1.0,5.0,,3.0,,2.0,,4.0,12.0,2.0,2.0,3.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,111,155,352,8,13.0,24.0,69.0,34.0,44.0,28.0,55.0,15.0,19.0,,98.0,253.0,6.0,6.0,47.0,9.0,6.0,
Opposition,Opposition,212,115,211,423,17,17.0,33.0,56.0,31.0,52.0,36.0,41.0,19.0,15.0,,136.0,291.0,12.0,17.0,40.0,9.0,13.0,
